1      210 1 0 MUVR JUAN GUALBERTO GOMEZ INTL
100   45.11   1   0 0.00 0 3 0 06   23.02550800 -081.44936700    0.00   60.05 3  1 0 0 24   23.04336100 -081.42116900    0.00   60.05 2  7 0 0
21   23.02766057 -081.44673660  2  55.47   3.00 06  PAPI-4L
21   23.04201063 -081.42253356  2 235.48   3.00 24  PAPI-4L
110   1 0.00  90.00 xxx
111  23.03856675 -081.43353622 
111  23.03856675 -081.43255258 
111  23.03884105 -081.43255258 
113  23.03884105 -081.43353622 
110   1 0.00   0.00 xxx
111  23.03711437 -081.43073914 
111  23.03783303 -081.43073914 
111  23.03783303 -081.43127566 
113  23.03711437 -081.43127566 
110   1 0.00   0.00 xxx
111  23.03526965 -081.43790866 
111  23.03664115 -081.43790866 
111  23.03664115 -081.43826634 
113  23.03526965 -081.43826634 
110   1 0.00 145.47 xxx
111  23.03791368 -081.43692425 
111  23.03655783 -081.43591051 
111  23.03671332 -081.43566495 
113  23.03806917 -081.43667869 
110   1 0.00 155.47 xxx
111  23.03619977 -081.43654701 
111  23.03445298 -081.43568078 
111  23.03458963 -081.43535539 
113  23.03633642 -081.43622162 
110   1 0.00 145.47 xxx
111  23.02702546 -081.45113884 
111  23.02521766 -081.44978730 
111  23.02537314 -081.44954176 
113  23.02718094 -081.45089330 
110   1 0.00 110.00 xxx
111  23.03874744 -081.43432755 
111  23.03740588 -081.43032218 
111  23.03774096 -081.43018965 
113  23.03908252 -081.43419502 
110   1 0.00  55.47 xxx
111  23.03627337 -081.43805038 
111  23.03891658 -081.43387587 
111  23.04027243 -081.43488962 
113  23.03762922 -081.43906413 
110   1 0.00  55.47 xxx
111  23.02695407 -081.45082911 
111  23.03864635 -081.43236374 
111  23.03887233 -081.43253269 
113  23.02718005 -081.45099806 
110   1 0.00   0.00 xxx
111  23.03807839 -081.43318123 
111  23.03861601 -081.43318123 
111  23.03861601 -081.43377737 
113  23.03807839 -081.43377737 
110   1 0.00  20.00 xxx
111  23.03399496 -081.43574016 
111  23.03469090 -081.43546492 
111  23.03482224 -081.43585704 
113  23.03412630 -081.43613228 
110   1 0.00 130.00 xxx
111  23.03863441 -081.43275030 
111  23.03810546 -081.43206529 
111  23.03831559 -081.43187370 
113  23.03884454 -081.43255871 
110   1 0.00  60.00 xxx
111  23.02710105 -081.45097465 
111  23.02723820 -081.45071653 
111  23.02747575 -081.45086555 
113  23.02733860 -081.45112367 
110   1 0.00  95.00 xxx
111  23.02702073 -081.45111204 
111  23.02699682 -081.45081513 
111  23.02727007 -081.45078916 
113  23.02729398 -081.45108607 
110   1 0.00   0.00 xxx
111  23.02702588 -081.45083978 
111  23.02732212 -081.45083978 
111  23.02732212 -081.45113782 
113  23.02702588 -081.45113782 
110   1 0.00   0.00 xxx
111  23.02717932 -081.45053944 
111  23.02747008 -081.45053944 
111  23.02747008 -081.45085836 
113  23.02717932 -081.45085836 
110   1 0.00 110.00 xxx
111  23.03552177 -081.43804723 
111  23.03539887 -081.43768031 
111  23.03565663 -081.43757837 
113  23.03577953 -081.43794529 
110   1 0.00   5.00 xxx
111  23.03650457 -081.43590375 
111  23.03686253 -081.43586972 
111  23.03688643 -081.43616665 
113  23.03652847 -081.43620068 
110   1 0.00 108.00 xxx
111  23.03679262 -081.43601401 
111  23.03667311 -081.43561430 
111  23.03693398 -081.43552219 
113  23.03705349 -081.43592190 
110   1 0.00  13.00 xxx
111  23.02678060 -081.45059628 
111  23.02718150 -081.45049571 
111  23.02724320 -081.45078612 
113  23.02684230 -081.45088669 
110   1 0.00 105.00 xxx
111  23.03468152 -081.43565442 
111  23.03454593 -081.43510452 
111  23.03481088 -081.43502738 
113  23.03494647 -081.43557728 
110   1 0.00  22.00 xxx
111  23.03500373 -081.43821413 
111  23.03551492 -081.43798970 
111  23.03561767 -081.43826607 
113  23.03510648 -081.43849050 
130 Airport Boundary 1
111  23.02021685 -081.45891228 
111  23.01925343 -081.45819302 
111  23.02208136 -081.45356866 
111  23.01993897 -081.45193847 
111  23.04443491 -081.41383289 
111  23.04855368 -081.41686163 
111  23.04574922 -081.42127617 
111  23.04560869 -081.42331199 
111  23.04052289 -081.43157648 
111  23.04523392 -081.43476353 
111  23.03847415 -081.44550766 
111  23.03370998 -081.44209251 
113  23.02509023 -081.45583419 
14   23.03706550 -081.43952180    0 0 ATC Tower
15   23.03882600 -081.43616490   0.00 Ramp
18   23.03560540 -081.43614647 1 BCN
19   23.02577952 -081.45010546 1 WS
19   23.04308936 -081.42043050 1 WS
54 12690 VARADERO RDO
54 11840 VARADERO TWR
55 11960 VARADERO APP
