1       32 1 0 RJFF FUKUOKA
100   60.05   1   0 0.25 1 3 0 16   33.59691900  130.44318600    0.00  219.46 3  1 1 0 34   33.57496700  130.45818600    0.00  243.84 3  1 1 0
21   33.59460884  130.44541177  2 150.35   3.00 16  PAPI-4L
21   33.57726867  130.45596716  2 330.35   3.00 34  PAPI-4L
10   33.57925800  130.45425420 xxx  61.00  1250 0.0 0.0   120 161161  1 0 0 0.25 0
10   33.59698490  130.44384770 xxx  61.00   850 0.0 0.0   130 161161  1 0 0 0.25 0
10   33.58141710  130.45246890 xxx  11.00   900 0.0 0.0   120 161161  1 0 0 0.25 0
10   33.59799580  130.44374080 xxx  16.00   900 0.0 0.0   120 161161  1 0 0 0.25 0
10   33.57941820  130.45376590 xxx  11.00   900 0.0 0.0   120 161161  1 0 0 0.25 0
10   33.58987810  130.44683840 xxx 111.00   900 0.0 0.0   150 161161  1 0 0 0.25 0
10   33.59074020  130.44871520 xxx  11.00   900 0.0 0.0   150 161161  1 0 0 0.25 0
10   33.59201050  130.44541930 xxx 111.00   900 0.0 0.0   150 161161  1 0 0 0.25 0
10   33.59288020  130.44729610 xxx  11.00   900 0.0 0.0   150 161161  1 0 0 0.25 0
10   33.57678990  130.45858760 xxx 166.50  1025 0.0 0.0   120 161161  1 0 0 0.25 0
10   33.58140560  130.45460510 xxx 121.00   800 0.0 0.0   120 161161  1 0 0 0.25 0
10   33.58594510  130.45068360 xxx  61.00  1120 0.0 0.0   130 161161  1 0 0 0.25 0
10   33.58319090  130.45349120 xxx 111.00   700 0.0 0.0   120 161161  1 0 0 0.25 0
10   33.58147050  130.45597840 xxx 151.00  2800 0.0 0.0   120 161161  1 0 0 0.25 0
10   33.58447650  130.44934080 xxx 151.00  8190 0.0 0.0   120 161161  1 0 0 0.25 0
10   33.59354020  130.44563290 xxx  61.00  1120 0.0 0.0   130 161161  1 0 0 0.25 0
10   33.58088680  130.45213320 xxx  61.00   180 0.0 0.0   150 161161  1 0 0 0.25 0
10   33.58309940  130.45452880 xxx  61.00   150 0.0 0.0   100 161161  1 0 0 0.25 0
10   33.59867100  130.44422910 xxx  83.50   150 0.0 0.0   100 161161  1 0 0 0.25 0
10   33.59357830  130.44265750 xxx  61.00   220 0.0 0.0    40 161161  1 0 0 0.25 0
10   33.59540180  130.44276430 xxx 177.50   860 0.0 0.0   120 161161  1 0 0 0.25 0
10   33.58099750  130.45576480 xxx  61.00   170 0.0 0.0   150 161161  1 0 0 0.25 0
10   33.58249660  130.45008850 xxx  61.00   190 0.0 0.0   150 161161  1 0 0 0.25 0
10   33.58010100  130.45169070 xxx  61.00   190 0.0 0.0   150 161161  1 0 0 0.25 0
10   33.57786560  130.45317080 xxx  41.00   250 0.0 0.0   120 161161  1 0 0 0.25 0
10   33.57540510  130.45863340 xxx  61.00   300 0.0 0.0   120 161161  1 0 0 0.25 0
10   33.57460780  130.45626830 xxx 106.00   320 0.0 0.0   120 161161  1 0 0 0.25 0
10   33.57471080  130.45713810 xxx  61.00   350 0.0 0.0   120 161161  1 0 0 0.25 0
10   33.58045200  130.45600890 xxx   6.00   360 0.0 0.0   120 161161  1 0 0 0.25 0
10   33.58406450  130.44860840 xxx  61.00   420 0.0 0.0   120 161161  1 0 0 0.25 0
10   33.58995820  130.44468690 xxx  61.00   420 0.0 0.0   120 161161  1 0 0 0.25 0
10   33.59753420  130.44506840 xxx  16.00   300 0.0 0.0   300 161161  1 0 0 0.25 0
10   33.58289340  130.45472720 xxx  81.00   160 0.0 0.0   120 161161  1 0 0 0.25 0
10   33.59358980  130.44825740 xxx 151.00  7200 0.0 0.0   300 161161  2 0 0 0.25 0
10   33.57466130  130.45530700 xxx  61.00   180 0.0 0.0   150 161161  2 0 0 0.25 0
10   33.59780500  130.44686890 xxx   0.00   300 0.0 0.0   150 161161  2 0 0 0.25 0
10   33.59345250  130.44200130 xxx 151.00   350 0.0 0.0   180 161161  2 0 0 0.25 0
10   33.59289170  130.44268800 xxx  61.00   450 0.0 0.0   220 161161  2 0 0 0.25 0
10   33.58248520  130.44857790 xxx 151.00   600 0.0 0.0   200 161161  2 0 0 0.25 0
10   33.60037610  130.44532780 xxx 151.00  2000 0.0 0.0   150 161161  2 0 0 0.25 0
10   33.58657070  130.44569400 xxx 151.00  2575 0.0 0.0   250 161161  2 0 0 0.25 0
10   33.59746170  130.44662480 xxx 151.00  4250 0.0 0.0   200 161161  2 0 0 0.25 0
10   33.57901760  130.45166020 xxx 151.00  4000 0.0 0.0   220 161161  2 0 0 0.25 0
18   33.58687939  130.45265883 4 BCN
19   33.59778894  130.44370926 1 WS
19   33.57409712  130.45766273 1 WS
50 12720 ATIS
52 12192 CLNC DEL
53 12170 GND
54 12620 TWR
54 11840 TWR
55 12127 TCA
55 12112 APP
55 11910 APP
55 12070 APP
56 11970 DEP
