1      283 1 0 EGBO Wolverhampton
100   29.87   1   1 0.00 0 0 0 16   52.52206223 -002.26297916  196.90    0.00 2  0 0 0 34   52.51292739 -002.25626213  138.99    0.00 2  0 0 0
100   22.86   1   0 0.00 0 2 0 10   52.51735047 -002.26933284  141.12    0.00 2  0 0 0 28   52.51625572 -002.25439062  107.90    0.00 2  0 0 0
100   14.94   3   0 0.00 0 0 0 10L  52.51668599 -002.26500260    0.00    0.00 0  0 0 0 28R  52.51630764 -002.25987900    0.00    0.00 0  0 0 0
100   17.98   1   0 0.00 0 0 0 04   52.51562663 -002.26744089  110.95    0.00 2  0 0 0 22   52.52014400 -002.26192800    0.00    0.00 2  0 0 0
21   52.51946177 -002.26027151  2 155.42   3.00 10  PAPI-4L
21   52.51515027 -002.25852886  2 332.53   3.00 16  PAPI-4L
110   1 0.00   0.00 New Taxiway 19
111  52.51535036 -002.26311404 
111  52.51533072 -002.26281705 
111  52.51525178 -002.26282946 
111  52.51524335 -002.26268595 
111  52.51531971 -002.26267209 
111  52.51530354 -002.26241511 
111  52.51574118 -002.26232569 
113  52.51578729 -002.26303363 
110   1 0.00   0.00 New Taxiway 7
111  52.51745480 -002.26936381 
111  52.51718712 -002.26569883 
111  52.52018575 -002.26203584 
111  52.52014400 -002.26192800 
111  52.52197420 -002.26327489 
111  52.52213894 -002.26268069 
111  52.52233684 -002.26285313 
111  52.52215321 -002.26318159 
111  52.52014977 -002.26462632 
112  52.51992869 -002.26485277  52.51982310 -002.26499790 
111  52.51992869 -002.26485277 
112  52.51992869 -002.26485277  52.51983270 -002.26498528 
113  52.51971368 -002.26517050 
111  52.51733496 -002.26616044 
111  52.51747885 -002.26802738 
112  52.51751268 -002.26819537  52.51753908 -002.26828080 
112  52.51766038 -002.26838057  52.51773630 -002.26839205 
111  52.51766038 -002.26838057 
112  52.51766038 -002.26838057  52.51773630 -002.26839205 
112  52.51788138 -002.26820727  52.51794443 -002.26811344 
111  52.51798851 -002.26801675 
111  52.51967058 -002.26488220 
112  52.51994131 -002.26454562  52.52010392 -002.26439291 
111  52.52026082 -002.26428920 
111  52.52132178 -002.26352565 
112  52.52148803 -002.26319745  52.52149380 -002.26297226 
111  52.52133119 -002.26283133 
111  52.52042561 -002.26216908 
111  52.51748723 -002.26568759 
114  52.51735175 -002.26590394  52.51732383 -002.26600432 
110   1 0.00   0.00 New Taxiway 5
111  52.51547997 -002.26793541 
111  52.51557890 -002.26733450 
111  52.51567527 -002.26754282 
111  52.51699903 -002.26592699 
111  52.51724966 -002.26934950 
111  52.51745114 -002.26930939 
