1      166 1 0 EDOP Schwerin Parchim
100   54.86   2   0 0.25 0 3 1 06   53.42130800  011.76298100    0.00    0.00 3 10 0 0 24   53.43268600  011.80389400    0.00    0.00 3 10 0 0
21   53.42247274  011.76540155  2  64.96   3.00 06  PAPI-4L
21   53.43097793  011.79951327  2 245.00   3.00 24  PAPI-4L
10   53.42586500  011.78439200 xxx  64.98  9108 0.0 0.0    90 161161  1 0 0 0.35 0
10   53.42645300  011.79172000 xxx  65.00  2900 0.0 0.0    70 161161  1 0 0 0.25 0
10   53.42272200  011.77958100 xxx  65.00  2600 0.0 0.0   100 161161  1 0 0 0.25 0
10   53.42067300  011.77866200 xxx  64.00  1600 0.0 0.0   800 101101  2 0 0 0.25 0
10   53.41877700  011.77193900 xxx  79.00  1800 0.0 0.0   400 101101  2 0 0 0.25 0
10   53.42123000  011.78345300 xxx  64.00   900 0.0 0.0   250 101101  2 0 0 0.25 0
10   53.42379400  011.78591800 xxx  64.00   700 0.0 0.0   400 101101  1 0 0 0.25 0
10   53.42076100  011.77242100 xxx  65.00  1000 0.0 0.0    70 161161  1 0 0 0.25 0
10   53.41867100  011.76798700 xxx 150.00   600 0.0 0.0   300 101101  2 0 0 0.25 0
10   53.42021200  011.77394700 xxx 120.00   800 0.0 0.0    90 101101  1 0 0 0.25 0
10   53.42589200  011.78423300 xxx 154.98   740 0.0 0.0    90 161161  1 0 0 0.35 0
10   53.42455700  011.78538700 xxx  64.98   381 0.0 0.0   400 161161  1 0 0 0.35 0
10   53.42088300  011.76995600 xxx 154.00   600 0.0 0.0    70 161161  1 0 0 0.25 0
10   53.42862300  011.79719500 xxx 154.00   500 0.0 0.0    70 161161  1 0 0 0.25 0
10   53.41926600  011.76945500 xxx 170.00   300 0.0 0.0   200 101101  2 0 0 0.25 0
10   53.42104000  011.77463800 xxx 153.00   300 0.0 0.0   150 161161  1 0 0 0.25 0
10   53.42062400  011.76484200 xxx  93.00   320 0.0 0.0    90 161161  1 0 0 0.25 0
10   53.42095900  011.76400600 xxx 154.98   300 0.0 0.0    90 161161  1 0 0 0.35 0
10   53.43203400  011.80376400 xxx 154.88   300 0.0 0.0    90 161161  1 0 0 0.35 0
10   53.43143500  011.80369800 xxx  37.00   300 0.0 0.0    90 161161  1 0 0 0.25 0
10   53.42218400  011.77889500 xxx 153.00   150 0.0 0.0    90 161161  1 0 0 0.25 0
10   53.42250400  011.77998600 xxx 153.00   150 0.0 0.0    90 161161  1 0 0 0.25 0
14   53.42150500  011.78403900   90 0 ATC Tower
18   53.42789100  011.78273700 1 BCN
19   53.42220300  011.76228200 1 WS
19   53.43179300  011.80459800 1 WS
54 13265 BERLIN INFO
54 12890 PARCHIM INFO
54 12890 PARCHIM TWR
55 12617 BERLIN RADAR
