1    2302 1 0 KEDW Edwards AFB Rogers Dry Lake
10  34.878441 -117.849885 17x 191.20 39097 0000.0000 0000.0000   900 121121 12 0 1 0.25 1 0300.0300
10  34.936117 -117.860291 15x 167.50 28777 0000.0000 0000.0000   300 121121 12 0 1 0.25 0 0300.0300
10  34.844814 -117.857475 07x  83.90 23100 0000.0000 0000.0000   300 121121 12 0 1 0.25 1 0300.0300
10  34.964533 -117.859467 18x 199.00 23086 0000.0000 0000.0000   900 121121 12 0 1 0.25 1 0300.0300
10  34.953985 -117.850949 05L  64.60 22175 0000.0000 0000.0000   300 121221 12 0 1 0.25 0 0300.0300
10  34.905428 -117.883710 04R  58.12 14988 0000.0000 0999.1781   300 321331  2 0 3 0.25 1 0250.0250
10  34.911415 -117.887790 04L  58.12 11998 1001.1001 0000.0000   200 131131 01 2 2 0.25 1 0300.0300
10  34.957484 -117.839704 05R  64.60 14999 0000.0000 0000.0000   300 121121 12 0 1 0.25 0 0300.0300
10  34.902553 -117.839622 06C  77.26 10158 0000.0000 0000.0000   210 121121 12 0 1 0.25 0 0300.0300
10  34.834820 -117.869469 09x 109.90  9991 0000.0000 0000.0000   300 121121 12 0 1 0.25 1 0300.0300
10  34.925811 -117.843891 04C  58.12  9588 0000.0000 0000.0000   300 121121 12 0 1 0.25 0 0300.0300
10  34.941473 -117.857344 12x 135.50  9235 0000.0000 0000.0000   600 121121 12 0 1 0.25 0 0300.0300
10  34.897081 -117.869053 06x  77.26  7979 0000.0000 1000.0000    50 111111  2 0 2 0.25 1 0300.0300
10  34.940441 -117.868459 06L  58.00  7200 0000.0000 0000.0000   300 121121 12 0 1 0.25 1 0300.0300
10  34.930133 -117.885027 xxx 350.20  6439 0.0 0.0   100 161161  2 0 0 0.25 0 
10  34.919522 -117.873387 xxx 105.70  6219 0.0 0.0   100 161161  2 0 0 0.25 0 
10  34.916325 -117.893101 xxx  58.30  5921 0.0 0.0   621 161161  2 0 0 0.25 0 
10  34.910868 -117.887866 xxx 148.20  4584 0.0 0.0   100 161161  2 0 0 0.25 0 
10  34.902603 -117.902481 xxx  21.00  5297 0.0 0.0   100 161161  2 0 0 0.25 0 
10  34.899664 -117.870713 xxx  77.90  5046 0.0 0.0   703 161161  2 0 0 0.25 0 
10  34.954210 -117.873263 xxx 105.30  4030 0.0 0.0    60 111111 12 0 0 0.25 0 
10  34.954162 -117.873378 xxx  62.00  4000 0.0 0.0    60 111111 12 0 0 0.25 0 
10  34.954163 -117.873262 xxx  16.30  3900 0.0 0.0    60 111111 12 0 0 0.25 0 
10  34.954258 -117.873263 xxx 149.30  3900 0.0 0.0    60 111111 12 0 0 0.25 0 
10  34.943573 -117.886818 xxx   0.30  3615 0.0 0.0   100 161161  2 0 0 0.25 0 
10  34.903600 -117.879582 xxx 118.40  2545 0.0 0.0   100 161161  2 0 0 0.25 0 
10  34.933504 -117.881955 xxx  58.00  2406 0.0 0.0   100 111111  2 0 0 0.25 0 
10  34.952565 -117.883321 xxx  20.40  1734 0.0 0.0    75 111111  2 0 0 0.25 0 
10  34.910124 -117.903543 xxx  58.30  2200 0.0 0.0    75 111111  2 0 0 0.25 0 
10  34.924295 -117.885988 xxx  59.10  1346 0.0 0.0   100 111111  2 0 0 0.25 0 
