1   1840 1 1 VAID DEVI AHILYABAI HOLKAR
10  22.723333  075.805000 07x  64.96   7799  148.0148    0.0000  148 321322 01 0 3 0.25 0 0300.0300
10  22.727895  075.814496 xxx  64.96     50    0.0000    0.0000  148 111111 01 0 0 0.25 0 0000.0000
10  22.727752  075.814576 xxx 154.96     30    0.0000    0.0000  296 111111 01 0 0 0.25 0 0000.0000
10  22.727934  075.814831 xxx 318.46     40    0.0000    0.0000   76 111111 01 0 0 0.25 0 0000.0000
10  22.727963  075.814751 xxx 302.36     40    0.0000    0.0000   96 111111 01 0 0 0.25 0 0000.0000
10  22.727967  075.814671 xxx 286.36     40    0.0000    0.0000  116 111111 01 0 0 0.25 0 0000.0000
10  22.728003  075.814614 xxx 269.56     33    0.0000    0.0000   96 111111 01 0 0 0.25 0 0000.0000
10  22.728021  075.814549 xxx 253.56     33    0.0000    0.0000   76 111111 01 0 0 0.25 0 0000.0000
10  22.727939  075.814359 xxx  56.16     33    0.0000    0.0000   76 111111 01 0 0 0.25 0 0000.0000
10  22.727882  075.814335 xxx  39.06     33    0.0000    0.0000   96 111111 01 0 0 0.25 0 0000.0000
10  22.727817  075.814328 xxx  22.96     40    0.0000    0.0000  116 111111 01 0 0 0.25 0 0000.0000
10  22.727720  075.814206 xxx   7.96     73    0.0000    0.0000   50 111111 01 0 0 0.25 0 0000.0000
10  22.727553  075.814163 xxx  22.56     66    0.0000    0.0000   50 111111 01 0 0 0.25 0 0000.0000
10  22.727454  075.814099 xxx  40.06     33    0.0000    0.0000   50 111111 01 0 0 0.25 0 0000.0000
10  22.727717  075.814339 xxx   7.96     53    0.0000    0.0000   50 111111 01 0 0 0.25 0 0000.0000
10  22.718770  075.795506 xxx 244.96     50    0.0000    0.0000  148 111111 01 0 0 0.25 0 0000.0000
10  22.718913  075.795425 xxx 334.96     30    0.0000    0.0000  296 111111 01 0 0 0.25 0 0000.0000
10  22.718731  075.795171 xxx 138.46     40    0.0000    0.0000   76 111111 01 0 0 0.25 0 0000.0000
10  22.718702  075.795251 xxx 122.36     40    0.0000    0.0000   96 111111 01 0 0 0.25 0 0000.0000
10  22.718699  075.795331 xxx 106.36     40    0.0000    0.0000  116 111111 01 0 0 0.25 0 0000.0000
10  22.718663  075.795388 xxx  89.56     33    0.0000    0.0000   96 111111 01 0 0 0.25 0 0000.0000
10  22.718645  075.795452 xxx  73.56     33    0.0000    0.0000   76 111111 01 0 0 0.25 0 0000.0000
10  22.718726  075.795643 xxx 236.16     33    0.0000    0.0000   76 111111 01 0 0 0.25 0 0000.0000
10  22.718784  075.795667 xxx 219.06     33    0.0000    0.0000   96 111111 01 0 0 0.25 0 0000.0000
10  22.718848  075.795674 xxx 202.96     40    0.0000    0.0000  116 111111 01 0 0 0.25 0 0000.0000
10  22.718945  075.795795 xxx 187.96     73    0.0000    0.0000   50 111111 01 0 0 0.25 0 0000.0000
10  22.719112  075.795839 xxx 202.56     66    0.0000    0.0000   50 111111 01 0 0 0.25 0 0000.0000
10  22.719211  075.795903 xxx 220.06     33    0.0000    0.0000   50 111111 01 0 0 0.25 0 0000.0000
10  22.718948  075.795662 xxx 187.96     53    0.0000    0.0000   50 111111 01 0 0 0.25 0 0000.0000
18  22.724621  075.804350 1 BCN
19  22.719381  075.794266 1 WS
19  22.727285  075.815733 1 WS
54 12280 INDORE TWR
55 12230 INDORE APP
