1     15 0 0 RJGG CHUBU CENTRAIR INTL
10  34.858414  136.805409 18x 168.810 11475 0000.0000 0197.0197  220 354354 01 0 2 0.25 0 0300.0300 
10  34.858773  136.807767 xxx 168.810 11387 0000.0000 0000.0000   95 161161 01 0 0 0.25 0 
10  34.859178  136.808763 xxx 168.810 11199 0000.0000 0000.0000   95 161161 01 0 0 0.25 0 
10  34.869581  136.808043 xxx 168.810  4452 0000.0000 0000.0000  557 111111 02 0 0 0.25 0 
10  34.873264  136.804437 xxx  78.810  1350 0000.0000 0000.0000  110 161161 01 0 0 0.25 0 
10  34.874127  136.804254 xxx  78.810  1350 0000.0000 0000.0000  110 161161 01 0 0 0.25 0 
10  34.863035  136.805617 xxx 198.288  1351 0000.0000 0000.0000  105 161161 01 0 0 0.25 0 
10  34.868063  136.805616 xxx  78.810  1300 0000.0000 0000.0000  110 161161 01 0 0 0.25 0 
10  34.866424  136.804681 xxx 198.262  1196 0000.0000 0000.0000  105 161161 01 0 0 0.25 0 
10  34.864702  136.807459 xxx  78.810   570 0000.0000 0000.0000  150 161161 01 0 0 0.25 0 
10  34.861572  136.807624 xxx  78.810   240 0000.0000 0000.0000  150 161161 01 0 0 0.25 0 
10  34.860373  136.807936 xxx  78.810   235 0000.0000 0000.0000  150 161161 01 0 0 0.25 0 
10  34.855651  136.809064 xxx  78.810   240 0000.0000 0000.0000  150 161161 01 0 0 0.25 0 
10  34.854153  136.807750 xxx 319.669  1352 0000.0000 0000.0000   95 161161 01 0 0 0.25 0 
10  34.859494  136.806472 xxx 198.743  1312 0000.0000 0000.0000   95 161161 01 0 0 0.25 0 
10  34.857277  136.806979 xxx 139.463  1373 0000.0000 0000.0000   95 161161 01 0 0 0.25 0 
10  34.853006  136.809706 xxx  78.810   241 0000.0000 0000.0000  150 161161 01 0 0 0.25 0 
10  34.843328  136.810734 xxx  78.810   813 0000.0000 0000.0000   95 161161 01 0 0 0.25 0 
10  34.843586  136.812131 xxx  58.683   123 0000.0000 0000.0000   95 161161 01 0 0 0.25 0 
10  34.843954  136.812377 xxx 180.268   134 0000.0000 0000.0000   95 161161 01 0 0 0.25 0 
10  34.843725  136.812337 xxx  30.518    89 0000.0000 0000.0000   85 161161 01 0 0 0.25 0 
10  34.844262  136.810724 xxx  78.810   942 0000.0000 0000.0000  105 161161 01 0 0 0.25 0 
10  34.849419  136.809496 xxx  78.810   935 0000.0000 0000.0000  110 161161 01 0 0 0.25 0 
10  34.850805  136.808464 xxx 139.204  1212 0000.0000 0000.0000   95 161161 01 0 0 0.25 0 
10  34.858414  136.805409 xxx 168.810 11869 0000.0000 0000.0000  260 111111 01 0 0 0.25 0 
10  34.870359  136.803166 xxx  78.810   160 0000.0000 0000.0000   70 111111 01 0 0 0.25 0 
10  34.846446  136.807649 xxx  78.810   160 0000.0000 0000.0000   70 111111 01 0 0 0.25 0 
10  34.859178  136.808763 xxx 168.810 11199 0000.0000 0000.0000  195 111111 01 0 0 0.25 0 
10  34.858773  136.807767 xxx 168.810 11387 0000.0000 0000.0000  195 111111 01 0 0 0.25 0 
10  34.874127  136.804254 xxx  78.810  1350 0000.0000 0000.0000  190 111111 01 0 0 0.25 0 
10  34.843328  136.810734 xxx  78.810   813 0000.0000 0000.0000  195 111111 01 0 0 0.25 0 
10  34.868063  136.805616 xxx  78.810  1300 0000.0000 0000.0000  190 111111 01 0 0 0.25 0 
10  34.873264  136.804437 xxx  78.810  1357 0000.0000 0000.0000  185 111111 01 0 0 0.25 0 
10  34.849419  136.809496 xxx  78.810   935 0000.0000 0000.0000  185 111111 01 0 0 0.25 0 
10  34.844262  136.810724 xxx  78.810   942 0000.0000 0000.0000  185 111111 01 0 0 0.25 0 
10  34.857079  136.810852 xxx 168.810  4822 0000.0000 0000.0000  795 111111 02 0 0 0.25 0 
10  34.864702  136.807459 xxx  78.810   490 0000.0000 0000.0000  215 111111 01 0 0 0.25 0 
10  34.850948  136.808313 xxx 139.240  1250 0000.0000 0000.0000  189 111111 01 0 0 0.25 0 
10  34.854253  136.807645 xxx 319.667  1450 0000.0000 0000.0000  185 111111 01 0 0 0.25 0 
10  34.857355  136.806900 xxx 139.501  1400 0000.0000 0000.0000  180 111111 01 0 0 0.25 0 
10  34.859386  136.806428 xxx 198.734  1400 0000.0000 0000.0000  190 111111 01 0 0 0.25 0 
10  34.866495  136.804708 xxx 198.286  1466 0000.0000 0000.0000  199 111111 01 0 0 0.25 0 
10  34.862890  136.805560 xxx 198.288  1445 0000.0000 0000.0000  185 111111 01 0 0 0.25 0 
10  34.855651  136.809064 xxx  78.810   145 0000.0000 0000.0000  230 111111 01 0 0 0.25 0 
10  34.860373  136.807936 xxx  78.810   155 0000.0000 0000.0000  225 111111 01 0 0 0.25 0 
10  34.861572  136.807624 xxx  78.810   170 0000.0000 0000.0000  215 111111 01 0 0 0.25 0 
10  34.853006  136.809706 xxx  78.810   140 0000.0000 0000.0000  245 161161 01 0 0 0.25 0 
10  34.858690  136.812766 xxx 168.810  4320 0000.0000 0000.0000  713 111111 02 0 0 0.25 0 
10  34.851495  136.814505 xxx  78.810   600 0000.0000 0000.0000 1050 111111 02 0 0 0.25 0 
10  34.849848  136.814384 xxx 168.810   780 0000.0000 0000.0000  337 111111 02 0 0 0.25 0 
10  34.876337  136.805974 xxx 168.810   620 0000.0000 0000.0000  293 111111 02 0 0 0.25 0 
10  34.876100  136.806968 xxx 168.810   340 0000.0000 0000.0000  269 111111 02 0 0 0.25 0 
10  34.873501  136.803893 xxx  37.683    77 0000.0000 0000.0000   57 111111 01 0 0 0.25 0 
10  34.873767  136.803740 xxx 110.508   123 0000.0000 0000.0000   55 111111 01 0 0 0.25 0 
10  34.873249  136.802651 xxx 119.811   114 0000.0000 0000.0000   61 111111 01 0 0 0.25 0 
10  34.873360  136.802367 xxx 163.118   147 0000.0000 0000.0000  132 111111 01 0 0 0.25 0 
10  34.873618  136.803847 xxx 166.562    68 0000.0000 0000.0000   28 111111 01 0 0 0.25 0 
10  34.873399  136.803722 xxx  54.743   104 0000.0000 0000.0000   33 111111 01 0 0 0.25 0 
10  34.873755  136.803549 xxx  93.023   122 0000.0000 0000.0000   34 111111 01 0 0 0.25 0 
