1   1087 0 1 11XS Bulverde Airpark
10  29.739342  -98.451270 16x 171.466  2751 0000.0000 0001.0000   48 111111 01 0 2 0.25 0 0300.0300 
10  29.736825  -98.451390 xxx 263.000    18 0000.0000 0000.0000  465 111111 02 0 0 0.25 0 
10  29.737453  -98.451376 xxx 180.000    17 0000.0000 0000.0000  228 111111 02 0 0 0.25 0 
10  29.735533  -98.450418 xxx 201.273     4 0000.0000 0000.0000   21 111111 01 0 0 0.25 0 
10  29.738708  -98.451721 xxx  91.140    11 0000.0000 0000.0000   18 111111 02 0 0 0.25 0 
10  29.738073  -98.451705 xxx 179.806   465 0000.0000 0000.0000   20 111111 02 0 0 0.25 0 
10  29.738891  -98.451488 xxx 226.154   193 0000.0000 0000.0000   28 111111 02 0 0 0.25 0 
10  29.743109  -98.451806 xxx 121.339     9 0000.0000 0000.0000   21 111111 01 0 0 0.25 0 
10  29.743188  -98.451828 xxx 212.887     4 0000.0000 0000.0000   11 111111 01 0 0 0.25 0 
10  29.743153  -98.451790 xxx 264.709    22 0000.0000 0000.0000   24 111111 01 0 0 0.25 0 
10  29.743132  -98.452133 xxx  99.325     7 0000.0000 0000.0000   12 111111 01 0 0 0.25 0 
10  29.743061  -98.451785 xxx 302.607    22 0000.0000 0000.0000   71 111111 01 0 0 0.25 0 
10  29.743010  -98.451912 xxx 164.364     3 0000.0000 0000.0000   16 111111 01 0 0 0.25 0 
10  29.743146  -98.452058 xxx  86.178    15 0000.0000 0000.0000   38 111111 01 0 0 0.25 0 
10  29.743125  -98.451837 xxx  80.981    11 0000.0000 0000.0000   78 111111 01 0 0 0.25 0 
10  29.743187  -98.451781 xxx 210.000    10 0000.0000 0000.0000   68 111111 01 0 0 0.25 0 
10  29.743226  -98.451956 xxx 174.727     9 0000.0000 0000.0000   59 111111 01 0 0 0.25 0 
10  29.743180  -98.452084 xxx 134.720    11 0000.0000 0000.0000   41 111111 01 0 0 0.25 0 
10  29.742996  -98.451980 xxx 179.241     9 0000.0000 0000.0000   36 111111 01 0 0 0.25 0 
10  29.735456  -98.450751 xxx  88.565    36 0000.0000 0000.0000  116 111111 01 0 0 0.25 0 
10  29.735538  -98.450521 xxx 222.461    38 0000.0000 0000.0000   65 111111 01 0 0 0.25 0 
10  29.735409  -98.450506 xxx 140.092    37 0000.0000 0000.0000   79 111111 01 0 0 0.25 0 
10  29.735474  -98.450480 xxx 263.092    65 0000.0000 0000.0000   32 111111 01 0 0 0.25 0 
10  29.735451  -98.450638 xxx 177.982   111 0000.0000 0000.0000   41 111111 01 0 0 0.25 0 
10  29.742996  -98.451853 xxx  93.963    20 0000.0000 0000.0000   18 111111 01 0 0 0.25 0 
10  29.743114  -98.451940 xxx 173.651    76 0000.0000 0000.0000   58 111111 01 0 0 0.25 0 
10  29.743069  -98.452059 xxx 234.018    25 0000.0000 0000.0000   61 111111 01 0 0 0.25 0 
10  29.735850  -98.451014 xxx  54.961    20 0000.0000 0000.0000  315 111111 02 0 0 0.25 0 
19  29.742930  -98.451334 1 WS
19  29.734943  -98.450506 1 WS
