1     66 0 0 KHAF HALF MOON BAY
10  37.513435 -122.501163 12x 137.060  4995 0763.0763 0000.0000  150 121231 01 0 2 0.25 1 0300.0300 
10  37.511118 -122.493062 xxx  45.780   220 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.515979 -122.499994 xxx  32.500   160 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.507119 -122.489488 xxx  18.500   150 0000.0000 0000.0000   50 161161 02 0 0 0.25 0 
10  37.516999 -122.501941 xxx  35.376   140 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.516258 -122.501718 xxx  32.500   165 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.516989 -122.501574 xxx 122.460   247 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.512569 -122.495033 xxx 122.500   220 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.509712 -122.491223 xxx  44.911   292 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.512018 -122.494332 xxx  43.276   266 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.511578 -122.493683 xxx  45.780   220 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.512737 -122.494522 xxx  45.780   220 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.510205 -122.492402 xxx 133.372   174 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.510499 -122.490684 xxx  45.085   364 0000.0000 0000.0000  264 161161 02 0 0 0.25 0 
10  37.510973 -122.491993 xxx  46.204   141 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.516711 -122.501444 xxx  30.765   141 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.516732 -122.500758 xxx  32.590   351 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.518270 -122.503741 xxx  45.780   144 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.515073 -122.496815 xxx  32.500   210 0000.0000 0000.0000  442 161161 02 0 0 0.25 0 
10  37.517365 -122.502293 xxx  32.500   210 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.508669 -122.490397 xxx  26.687   582 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.518931 -122.506205 xxx  45.780   448 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.507773 -122.490303 xxx 121.845   656 0000.0000 0000.0000   50 161161 02 0 0 0.25 0 
10  37.509437 -122.490218 xxx 122.286   485 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.509211 -122.494349 xxx  48.705   670 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.511173 -122.493714 xxx 132.750   758 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.510373 -122.492788 xxx  46.051   512 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.514697 -122.497572 xxx  32.500   160 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.513818 -122.495685 xxx 122.500   600 0000.0000 0000.0000  230 161161 02 0 0 0.25 0 
10  37.512218 -122.493237 xxx  42.124   278 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.514520 -122.500407 xxx  34.758   746 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.515550 -122.498521 xxx 122.848  1492 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.511424 -122.493056 xxx 133.554  1573 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.519662 -122.505866 xxx 137.019  2294 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.509416 -122.492847 xxx 134.073  2693 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.515159 -122.499104 xxx 124.029  2894 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.512488 -122.495410 xxx  28.286   634 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.510162 -122.491890 xxx  44.622   253 0000.0000 0000.0000   75 161161 02 0 0 0.25 0 
10  37.515577 -122.499224 xxx  32.500   160 0000.0000 0000.0000  192 161161 02 0 0 0.25 0 
14  37.514573 -122.500930 0.00 1 ATC Tower
18  37.513905 -122.499971 1 BCN
19  37.519485 -122.506081 1 WS
19  37.508175 -122.496094 1 WS
51 12280 CTAF/UNICOM
55 13510 NORCAL APP/DEP
