1      39 1 1 KTTD PORTLAND TROUTDALE
10  45.549319 -122.401219 07x  88.66   5399    0.0000    0.0000  150 231231 01 0 2 0.25 0 0300.0300
10  45.548759 -122.401210 xxx  88.66   5399    0.0000    0.0000   66 111111 02 0 0 0.25 0 0000.0000
10  45.551263 -122.391072 xxx   0.00    800    0.0000    0.0000   56 111111 02 0 0 0.25 0 0000.0000
10  45.550097 -122.401239 xxx  88.96   5399    0.0000    0.0000   40 111111 02 0 0 0.25 0 0000.0000
10  45.549319 -122.411600 xxx   0.00    500    0.0000    0.0000   90 111111 02 0 0 0.25 0 0000.0000
10  45.549742 -122.400688 xxx   7.00    270    0.0000    0.0000  100 111111 02 0 0 0.25 0 0000.0000
10  45.548495 -122.411361 xxx  88.00    203    0.0000    0.0000   66 111111 02 0 0 0.25 0 0000.0000
10  45.549681 -122.407002 xxx  10.00    250    0.0000    0.0000  138 111111 02 0 0 0.25 0 0000.0000
10  45.548870 -122.407031 xxx   0.00    131    0.0000    0.0000  157 111111 02 0 0 0.25 0 0000.0000
10  45.549722 -122.403338 xxx  38.00    328    0.0000    0.0000   66 111111 02 0 0 0.25 0 0000.0000
10  45.548911 -122.403614 xxx   0.00    130    0.0000    0.0000  151 111111 02 0 0 0.25 0 0000.0000
10  45.548383 -122.396720 xxx  88.00    676    0.0000    0.0000  295 111111 02 0 0 0.25 0 0000.0000
10  45.547876 -122.396764 xxx  88.66    558    0.0000    0.0000   66 111111 02 0 0 0.25 0 0000.0000
10  45.551689 -122.394519 xxx  90.00    629    0.0000    0.0000  157 111111 02 0 0 0.25 0 0000.0000
10  45.550878 -122.394070 xxx   0.00    486    0.0000    0.0000  400 111111 02 0 0 0.25 0 0000.0000
10  45.549479 -122.395924 xxx   0.00    479    0.0000    0.0000   66 111111 02 0 0 0.25 0 0000.0000
10  45.550554 -122.392825 xxx  90.00    328    0.0000    0.0000   85 111111 02 0 0 0.25 0 0000.0000
10  45.551771 -122.391738 xxx 358.00    400    0.0000    0.0000   46 111111 02 0 0 0.25 0 0000.0000
10  45.551750 -122.391405 xxx  88.00    164    0.0000    0.0000   98 111111 02 0 0 0.25 0 0000.0000
10  45.551172 -122.391420 xxx 300.00    199    0.0000    0.0000   52 111111 02 0 0 0.25 0 0000.0000
18  45.550584 -122.399153 1 BCN
19  45.549692 -122.410724 1 WS
19  45.549874 -122.391391 1 WS
50 13562 ASOS
50 13562 ATIS
51 12090 CTAF
51 12295 UNICOM
53 12180 GND
54 12090 TROUTDALE TWR
55 11810 APP
55 12435 APP
56 12435 DEP
