1    1194 0 1 KPSF PITTSFIELD MUNI
10  42.426765 -073.294083 08x  64.20   4986    0.0000    0.0000  100 121223 01 0 2 0.25 0 0300.0300
10  42.426960 -073.291279 14x 122.88   3490    0.0000    0.0000  100 121221 01 0 2 0.25 0 0300.0300
10  42.426785 -073.291851 xxx 212.56    183    0.0000    0.0000   40 161161 01 0 0 0.25 0 0000.0000
10  42.429434 -073.285639 xxx 154.17    135    0.0000    0.0000   35 161161 01 0 0 0.25 0 0000.0000
10  42.424227 -073.286074 xxx 212.88    125    0.0000    0.0000   50 161161 01 0 0 0.25 0 0000.0000
10  42.425379 -073.295406 xxx  64.17   2050    0.0000    0.0000   35 161161 01 0 0 0.25 0 0000.0000
10  42.425295 -073.289256 xxx 122.88   1735    0.0000    0.0000   50 161161 01 0 0 0.25 0 0000.0000
10  42.424927 -073.287806 xxx 258.60    220    0.0000    0.0000   40 161161 01 0 0 0.25 0 0000.0000
10  42.424473 -073.299377 xxx 334.61    165    0.0000    0.0000   35 161161 01 0 0 0.25 0 0000.0000
10  42.426425 -073.292321 xxx 314.44     25    0.0000    0.0000   25 111111 01 0 0 0.25 0 0000.0000
10  42.427491 -073.291650 xxx  45.26     50    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.427359 -073.292809 xxx  45.26     50    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.427418 -073.292755 xxx  28.33     50    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.427437 -073.291695 xxx  28.33     50    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.427377 -073.291699 xxx 183.95     50    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.427471 -073.292749 xxx 183.95     50    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.427515 -073.292777 xxx 155.91     50    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.427326 -073.291659 xxx 155.91     50    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.427260 -073.291593 xxx 138.83     50    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.427557 -073.292827 xxx 138.83     50    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.427444 -073.292691 xxx 347.84     40    0.0000    0.0000   40 111111 01 0 0 0.25 0 0000.0000
10  42.427393 -073.291794 xxx 354.00     40    0.0000    0.0000   40 111111 01 0 0 0.25 0 0000.0000
10  42.427282 -073.292240 xxx 279.56     40    0.0000    0.0000   40 111111 01 0 0 0.25 0 0000.0000
10  42.427556 -073.292249 xxx 279.56     40    0.0000    0.0000   40 111111 01 0 0 0.25 0 0000.0000
10  42.427212 -073.292442 xxx  78.17     50    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.427621 -073.292078 xxx  78.17     50    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.427218 -073.292278 xxx  96.24     50    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.427619 -073.292231 xxx  96.24     50    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.427195 -073.292104 xxx 104.88     50    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.427650 -073.292408 xxx 110.82     50    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.427051 -073.291802 xxx 141.47     50    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.427002 -073.291797 xxx 346.01     50    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.426583 -073.291789 xxx 323.21     50    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.426940 -073.291800 xxx   3.28     50    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.426647 -073.291856 xxx 351.72     50    0.0000    0.0000   40 111111 01 0 0 0.25 0 0000.0000
10  42.426711 -073.291830 xxx  12.54     50    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.426873 -073.291712 xxx 223.96     50    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
