1    1165 0 1 KMPV EDWARD F KNAPP STATE
10  44.200583 -072.563263 17x 151.75   4996    0.0487    0.0000  150 323131 01 0 3 0.25 0 0300.0300
10  44.207156 -072.561200 05x  32.30   4018  516.0000    0.0000  100 111111 01 0 2 0.25 0 0300.0300
10  44.198776 -072.560983 xxx  61.71    275    0.0000    0.0000   30 111111 01 0 0 0.25 0 0000.0000
10  44.199101 -072.560113 xxx  61.71    250    0.0000    0.0000  125 111111 01 0 0 0.25 0 0000.0000
10  44.199000 -072.560825 xxx 180.58    100    0.0000    0.0000   25 111111 01 0 0 0.25 0 0000.0000
10  44.199214 -072.560838 xxx 173.66     70    0.0000    0.0000   25 111111 01 0 0 0.25 0 0000.0000
10  44.198949 -072.560750 xxx 132.09     30    0.0000    0.0000   10 111111 01 0 0 0.25 0 0000.0000
10  44.198930 -072.560769 xxx 132.09     30    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  44.199626 -072.560991 xxx 332.00    248    0.0000    0.0000   72 111111 02 0 0 0.25 0 0000.0000
10  44.199678 -072.561249 xxx 332.35    150    0.0000    0.0000   30 111111 02 0 0 0.25 0 0000.0000
10  44.199656 -072.561767 xxx 241.87    220    0.0000    0.0000   35 111111 02 0 0 0.25 0 0000.0000
10  44.199603 -072.562045 xxx  78.24     70    0.0000    0.0000   20 111111 02 0 0 0.25 0 0000.0000
10  44.199600 -072.562047 xxx  96.01     70    0.0000    0.0000   20 111111 02 0 0 0.25 0 0000.0000
10  44.199623 -072.562149 xxx 115.58     70    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.199427 -072.562029 xxx 177.25     70    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.199499 -072.561994 xxx 198.17     70    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.199564 -072.561926 xxx 215.01     70    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.199558 -072.562149 xxx 332.19     70    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.199455 -072.562059 xxx 332.00     40    0.0000    0.0000   15 111111 02 0 0 0.25 0 0000.0000
10  44.200317 -072.561547 xxx 333.18    335    0.0000    0.0000  100 111111 01 0 0 0.25 0 0000.0000
10  44.200834 -072.561910 xxx 333.61     90    0.0000    0.0000  100 111111 02 0 0 0.25 0 0000.0000
10  44.201398 -072.562973 xxx 241.77    265    0.0000    0.0000   90 111111 02 0 0 0.25 0 0000.0000
10  44.201311 -072.562392 xxx 331.90    290    0.0000    0.0000   45 111111 02 0 0 0.25 0 0000.0000
10  44.200975 -072.562293 xxx 332.00     50    0.0000    0.0000   25 111111 02 0 0 0.25 0 0000.0000
10  44.201841 -072.562768 xxx 332.00     90    0.0000    0.0000   30 111111 02 0 0 0.25 0 0000.0000
10  44.201688 -072.562679 xxx 358.73     45    0.0000    0.0000   27 111111 02 0 0 0.25 0 0000.0000
10  44.202817 -072.564465 xxx 331.65    145    0.0000    0.0000   66 111111 02 0 0 0.25 0 0000.0000
10  44.202605 -072.564417 xxx   5.82     40    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.202643 -072.564376 xxx 210.53     40    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.202696 -072.564208 xxx 257.94     40    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.202768 -072.564222 xxx 265.74    100    0.0000    0.0000   60 111111 02 0 0 0.25 0 0000.0000
10  44.202804 -072.564283 xxx 281.14    100    0.0000    0.0000   60 111111 02 0 0 0.25 0 0000.0000
10  44.202819 -072.564341 xxx 297.09    100    0.0000    0.0000   60 111111 02 0 0 0.25 0 0000.0000
10  44.203020 -072.564583 xxx 212.07     80    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.203062 -072.564500 xxx   0.61     80    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.203016 -072.564556 xxx 212.07     40    0.0000    0.0000   20 111111 02 0 0 0.25 0 0000.0000
10  44.202783 -072.564057 xxx 345.72     63    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.202788 -072.564026 xxx 343.62     63    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.202797 -072.564002 xxx 337.96     63    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.202802 -072.563986 xxx 329.84     63    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.202813 -072.563963 xxx 322.08     63    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.202819 -072.563947 xxx 314.54     63    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.202829 -072.563934 xxx 304.78     63    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.203047 -072.563554 xxx 211.05    230    0.0000    0.0000  150 111111 01 0 0 0.25 0 0000.0000
10  44.203518 -072.563186 xxx  30.49    165    0.0000    0.0000  140 111111 02 0 0 0.25 0 0000.0000
10  44.203855 -072.563542 xxx 302.00    148    0.0000    0.0000   50 111111 02 0 0 0.25 0 0000.0000
10  44.203857 -072.563844 xxx 246.73     40    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.203868 -072.563778 xxx 260.02     40    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.203867 -072.563768 xxx 278.23     40    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.203725 -072.563419 xxx 314.02     40    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.203689 -072.563394 xxx 339.03     40    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.203652 -072.563391 xxx 178.22     40    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.203680 -072.563358 xxx 314.02     40    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.203896 -072.563816 xxx 213.21     40    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.204026 -072.563702 xxx 211.65     40    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.204068 -072.563673 xxx   8.74     40    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.204032 -072.563665 xxx 355.70     40    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.204004 -072.563652 xxx 340.38     40    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
10  44.203974 -072.563638 xxx 315.69     40    0.0000    0.0000   10 111111 02 0 0 0.25 0 0000.0000
14  44.202613 -072.563029  70.00 1 Tower Viewpoint
15  44.203018 -072.563463 211.00 Terminal Apron
15  44.199598 -072.561001 333.00 GA Hangar
18  44.201038 -072.562082 1 BCN
19  44.202485 -072.565998 1 WS
19  44.207055 -072.567462 1 WS
19  44.211826 -072.556402 1 WS
19  44.194111 -072.559063 1 WS
50 13267 ASOS
51 12280 CTAF/UNICOM
