1     490 0 1 6B0  Middlebury State
10  43.985537 -073.095569 01x 358.30   2500    0.0000    0.0000   75 221121 01 0 2 0.25 0 0300.0300
10  43.982164 -073.095696 xxx  88.00     63    0.0000    0.0000   45 161161 01 0 0 0.25 0 0000.0000
10  43.985386 -073.095838 xxx  89.00     69    0.0000    0.0000   45 161161 01 0 0 0.25 0 0000.0000
10  43.987081 -073.095914 xxx  89.00     74    0.0000    0.0000   45 161161 01 0 0 0.25 0 0000.0000
10  43.985523 -073.096065 xxx 358.00   2500    0.0000    0.0000   45 161161 01 0 0 0.25 0 0000.0000
10  43.988856 -073.096000 xxx  89.00     78    0.0000    0.0000   45 161161 01 0 0 0.25 0 0000.0000
10  43.982227 -073.095766 xxx 300.00     50    0.0000    0.0000   30 111111 01 0 0 0.25 0 0000.0000
10  43.988915 -073.096176 xxx 315.00     50    0.0000    0.0000   30 111111 01 0 0 0.25 0 0000.0000
10  43.988776 -073.096147 xxx 225.00     50    0.0000    0.0000   30 111111 01 0 0 0.25 0 0000.0000
10  43.988991 -073.096238 xxx 350.00     50    0.0000    0.0000   45 161161 01 0 0 0.25 0 0000.0000
10  43.989086 -073.096274 xxx 340.00     30    0.0000    0.0000   45 161161 01 0 0 0.25 0 0000.0000
10  43.989126 -073.096296 xxx 330.00     10    0.0000    0.0000   45 161161 01 0 0 0.25 0 0000.0000
10  43.989145 -073.096317 xxx 320.00     20    0.0000    0.0000   45 161161 01 0 0 0.25 0 0000.0000
10  43.989177 -073.096361 xxx 310.00     20    0.0000    0.0000   45 161161 01 0 0 0.25 0 0000.0000
10  43.989199 -073.096404 xxx 300.00     15    0.0000    0.0000   45 161161 01 0 0 0.25 0 0000.0000
10  43.989217 -073.096461 xxx 290.00     25    0.0000    0.0000   44 161161 01 0 0 0.25 0 0000.0000
10  43.989234 -073.096537 xxx 280.00     25    0.0000    0.0000   44 161161 01 0 0 0.25 0 0000.0000
10  43.989241 -073.096620 xxx 275.00     25    0.0000    0.0000   45 161161 01 0 0 0.25 0 0000.0000
10  43.989246 -073.096710 xxx 272.00     25    0.0000    0.0000   45 161161 01 0 0 0.25 0 0000.0000
10  43.989248 -073.096926 xxx 270.00     88    0.0000    0.0000   45 111111 01 0 0 0.25 0 0000.0000
10  43.989211 -073.097761 xxx  88.50    350    0.0000    0.0000  350 111111 02 0 0 0.25 0 0000.0000
10  43.989163 -073.097057 xxx  45.00     75    0.0000    0.0000   45 111111 01 0 0 0.25 0 0000.0000
10  43.989320 -073.097058 xxx 312.00     75    0.0000    0.0000   45 111111 01 0 0 0.25 0 0000.0000
10  43.988437 -073.096947 xxx   0.00    120    0.0000    0.0000  125 111111 02 0 0 0.25 0 0000.0000
10  43.988355 -073.096478 xxx  90.00    120    0.0000    0.0000   50 111111 01 0 0 0.25 0 0000.0000
10  43.988445 -073.096320 xxx  45.00     50    0.0000    0.0000   30 111111 01 0 0 0.25 0 0000.0000
10  43.988266 -073.096309 xxx 135.00     50    0.0000    0.0000   30 111111 01 0 0 0.25 0 0000.0000
10  43.988415 -073.096697 xxx  45.00     20    0.0000    0.0000   30 111111 01 0 0 0.25 0 0000.0000
10  43.984873 -073.096255 xxx 358.00     70    0.0000    0.0000   70 111111 02 0 0 0.25 0 0000.0000
10  43.984544 -073.096238 xxx 358.00     70    0.0000    0.0000   70 111111 02 0 0 0.25 0 0000.0000
10  43.987581 -073.096386 xxx 358.00     70    0.0000    0.0000   70 111111 05 0 0 0.25 0 0000.0000
10  43.986760 -073.096268 xxx 358.00    328    0.0000    0.0000   66 111111 01 0 0 0.25 0 0000.0000
10  43.985380 -073.096521 xxx  88.00    200    0.0000    0.0000   66 111111 04 0 0 0.25 0 0000.0000
10  43.990467 -073.095777 xxx 358.30   1100    0.0000    0.0000   66 111111 03 0 0 0.25 0 0000.0000
14  43.986684 -073.096543  12.00 0 Office Viewpoint
15  43.986684 -073.096317 179.00 GA Apron
15  43.984853 -073.096246  89.00 JDC Maintenance Hangar
15  43.987560 -073.096419  89.00 Goodwin Aviation
15  43.989578 -073.097327 179.00 GA Tiedown Apron
19  43.982162 -073.096097 1 WS
19  43.986123 -073.095844 1 WS
19  43.988924 -073.096673 1 Windsock
