1     166 1 1 KBAD BARKSDALE AFB
10  32.501946 -093.662635 15x 151.54  11777    0.0000 1000.1000  300 344344 01 2 3 0.25 0 0300.0300
10  32.505660 -093.673336 xxx 151.40   6500    0.0000    0.0000  175 161161 02 0 0 0.25 0 0000.0000
10  32.513759 -093.678411 xxx   0.00    100    0.0000    0.0000  175 161161 02 0 0 0.25 0 0000.0000
10  32.514206 -093.678243 xxx  40.00    100    0.0000    0.0000  200 161161 02 0 0 0.25 0 0000.0000
10  32.515080 -093.675063 xxx  75.00   1850    0.0000    0.0000  200 161161 02 0 0 0.25 0 0000.0000
10  32.516493 -093.669096 xxx  75.00   1200    0.0000    0.0000  160 161161 02 0 0 0.25 0 0000.0000
10  32.499444 -093.664868 xxx  42.00   1625    0.0000    0.0000  170 161161 02 0 0 0.25 0 0000.0000
10  32.510891 -093.662929 xxx 331.50   4850    0.0000    0.0000  150 161161 02 0 0 0.25 0 0000.0000
10  32.497567 -093.667468 xxx 285.00    400    0.0000    0.0000  175 161161 02 0 0 0.25 0 0000.0000
10  32.491878 -093.663168 xxx 331.54   4500    0.0000    0.0000  175 161161 02 0 0 0.25 0 0000.0000
10  32.503490 -093.660537 xxx  42.00   1200    0.0000    0.0000  150 161161 02 0 0 0.25 0 0000.0000
10  32.486949 -093.655479 xxx 241.54    950    0.0000    0.0000  170 161161 02 0 0 0.25 0 0000.0000
10  32.500058 -093.670550 xxx 151.54  11500    0.0000    0.0000  920 111111 02 0 0 0.25 0 0000.0000
10  32.490467 -093.658775 xxx  62.00   1500    0.0000    0.0000  100 161161 02 0 0 0.25 0 0000.0000
10  32.486293 -093.658225 xxx  91.00    750    0.0000    0.0000  170 161161 02 0 0 0.25 0 0000.0000
10  32.515719 -093.672310 xxx 300.00    700    0.0000    0.0000  170 111111 02 0 0 0.25 0 0000.0000
10  32.515892 -093.671492 xxx  75.00    500    0.0000    0.0000  200 111111 02 0 0 0.25 0 0000.0000
10  32.515786 -093.674304 xxx  75.00    800    0.0000    0.0000  250 111111 02 0 0 0.25 0 0000.0000
10  32.515181 -093.676075 xxx  50.00    500    0.0000    0.0000  200 111111 02 0 0 0.25 0 0000.0000
10  32.492160 -093.663317 xxx 331.54   4750    0.0000    0.0000  300 111111 02 0 0 0.25 0 0000.0000
10  32.514603 -093.678140 xxx 268.00    300    0.0000    0.0000  100 111111 02 0 0 0.25 0 0000.0000
10  32.514292 -093.678171 xxx  20.00    200    0.0000    0.0000  375 111111 02 0 0 0.25 0 0000.0000
10  32.515723 -093.670748 xxx  15.00    225    0.0000    0.0000  100 111111 02 0 0 0.25 0 0000.0000
10  32.516886 -093.666952 xxx 285.00     75    0.0000    0.0000  160 161161 02 0 0 0.25 0 0000.0000
10  32.516912 -093.666787 xxx 331.50    200    0.0000    0.0000  150 111111 02 0 0 0.25 0 0000.0000
10  32.516974 -093.666976 xxx  75.00    200    0.0000    0.0000  160 111111 02 0 0 0.25 0 0000.0000
10  32.516618 -093.667019 xxx 294.00    250    0.0000    0.0000   75 111111 02 0 0 0.25 0 0000.0000
10  32.501612 -093.662991 xxx   3.00    300    0.0000    0.0000  150 111111 02 0 0 0.25 0 0000.0000
10  32.501022 -093.662679 xxx 298.00    425    0.0000    0.0000  200 111111 02 0 0 0.25 0 0000.0000
10  32.502348 -093.662146 xxx  89.00    200    0.0000    0.0000  150 111111 02 0 0 0.25 0 0000.0000
10  32.501981 -093.661994 xxx  20.00    225    0.0000    0.0000  160 111111 02 0 0 0.25 0 0000.0000
10  32.504956 -093.659543 xxx   3.00    325    0.0000    0.0000  100 111111 02 0 0 0.25 0 0000.0000
10  32.504875 -093.659109 xxx  42.00    200    0.0000    0.0000  170 111111 02 0 0 0.25 0 0000.0000
10  32.489439 -093.661048 xxx 106.00    200    0.0000    0.0000  200 111111 02 0 0 0.25 0 0000.0000
10  32.491670 -093.656587 xxx  10.00    275    0.0000    0.0000  200 111111 02 0 0 0.25 0 0000.0000
10  32.486529 -093.660183 xxx 285.00    525    0.0000    0.0000  200 111111 02 0 0 0.25 0 0000.0000
10  32.486633 -093.659333 xxx 315.00    250    0.0000    0.0000  100 111111 02 0 0 0.25 0 0000.0000
10  32.486308 -093.656939 xxx  73.15    101    0.0000    0.0000  172 111111 02 0 0 0.25 0 0000.0000
10  32.487615 -093.654293 xxx   3.00    800    0.0000    0.0000  215 111111 02 0 0 0.25 0 0000.0000
10  32.487455 -093.653970 xxx 241.54     50    0.0000    0.0000   50 111111 02 0 0 0.25 0 0000.0000
10  32.487617 -093.654651 xxx  32.00    175    0.0000    0.0000   75 111111 02 0 0 0.25 0 0000.0000
10  32.486602 -093.654815 xxx  61.54    400    0.0000    0.0000  300 111111 02 0 0 0.25 0 0000.0000
10  32.486393 -093.655556 xxx 294.00    350    0.0000    0.0000  175 111111 02 0 0 0.25 0 0000.0000
14  32.496481 -093.672437   0.00 0 Tower Viewpoint
15  32.512311 -093.678681  61.00 North Ramp 1
15  32.510250 -093.677341  61.00 North Ramp 2
15  32.508168 -093.675949  61.00 North Ramp 3
15  32.489534 -093.663167  61.00 South Ramp 2
15  32.490959 -093.664164  61.00 South Ramp 1
18  32.496481 -093.672443 4 BCN
19  32.517445 -093.670931 1 WS
19  32.486303 -093.654258 1 WS
53 12180 GND
54 12825 TWR
55 11990 SHREVEPORT APP/DEP
55 12375 SHREVEPORT APP/DEP
