1      33 1 1 PHJR KALAELOA
10  21.306218 -158.069806 04R  55.00   7998    0.0000    0.0000  200 323321 01 0 2 0.25 0 0300.0300
10  21.306590 -158.073703 11x 118.15   5994    0.0000    0.0000  200 321321 01 0 2 0.25 0 0300.0300
10  21.310269 -158.066516 04L  54.81   4498    0.0000    0.0000  200 321321 01 0 2 0.25 0 0300.0300
10  21.306288 -158.073133 xxx 298.00   8300    0.0000    0.0000  200 111111 02 0 0 0.25 0 0000.0000
10  21.301357 -158.062092 xxx  25.88    571    0.0000    0.0000  100 161161 02 0 0 0.25 0 0000.0000
10  21.307381 -158.072377 xxx 298.22   8300    0.0000    0.0000   60 161161 02 0 0 0.25 0 0000.0000
10  21.312136 -158.083418 xxx  31.20    610    0.0000    0.0000  100 111111 02 0 0 0.25 0 0000.0000
10  21.311697 -158.076293 xxx 300.00   2400    0.0000    0.0000 1500 111111 02 0 0 0.25 0 0000.0000
10  21.310747 -158.073982 xxx 303.00   1740    0.0000    0.0000 1550 111111 02 0 0 0.25 0 0000.0000
10  21.303858 -158.076272 xxx  55.00   4000    0.0000    0.0000  200 161161 02 0 0 0.25 0 0000.0000
10  21.313510 -158.061185 xxx 143.58    866    0.0000    0.0000  150 161161 02 0 0 0.25 0 0000.0000
10  21.312524 -158.064248 xxx 145.00    328    0.0000    0.0000   70 161161 02 0 0 0.25 0 0000.0000
10  21.304457 -158.073890 xxx 145.00    600    0.0000    0.0000   70 161161 02 0 0 0.25 0 0000.0000
10  21.308261 -158.069314 xxx 145.00   1200    0.0000    0.0000   70 161161 02 0 0 0.25 0 0000.0000
10  21.308757 -158.071400 xxx 233.12   1300    0.0000    0.0000  200 111111 02 0 0 0.25 0 0000.0000
10  21.309071 -158.072113 xxx 231.21   1000    0.0000    0.0000  300 111111 02 0 0 0.25 0 0000.0000
10  21.310727 -158.067802 xxx  55.00   5000    0.0000    0.0000   70 161161 02 0 0 0.25 0 0000.0000
10  21.303188 -158.065684 xxx  25.88    571    0.0000    0.0000   60 161161 02 0 0 0.25 0 0000.0000
10  21.304633 -158.068634 xxx  29.69    571    0.0000    0.0000   60 161161 02 0 0 0.25 0 0000.0000
10  21.310903 -158.066705 xxx 145.00    328    0.0000    0.0000   70 161161 02 0 0 0.25 0 0000.0000
10  21.300591 -158.080867 xxx 145.18   1200    0.0000    0.0000  150 161161 02 0 0 0.25 0 0000.0000
10  21.299744 -158.079655 xxx  55.00    200    0.0000    0.0000  200 111111 02 0 0 0.25 0 0000.0000
10  21.308712 -158.076563 xxx  33.00    571    0.0000    0.0000   60 161161 02 0 0 0.25 0 0000.0000
10  21.304911 -158.079512 xxx  35.00   2803    0.0000    0.0000   66 111111 02 0 0 0.25 0 0000.0000
14  21.310228 -158.070694   0.00 0 Tower Viewpoint
15  21.311438 -158.073940  30.00 Ramp 1
15  21.311183 -158.073359  30.00 Ramp 2
19  21.300457 -158.080055 1 WS
19  21.310897 -158.080704 1 WS
19  21.312647 -158.061436 1 WS
19  21.303608 -158.066116 1 WS
50 11980 ATIS
51 13260 CTAF
52 12170 CLNC DEL
53 12380 GND
54 13260 TWR
55 11830 HONOLULU APP/DEP
