1    664 1 1 RJSA AOMORI
10  40.733272  140.688595 06x  51.80   9828    0.0000  200.0200  200 342351 01 0 3 0.25 0 0300.0300
10  40.725561  140.674109 xxx 188.53    260    0.0000    0.0000  199 161161 01 0 0 0.25 0 0000.0000
10  40.737648  140.690212 xxx 231.59   1225    0.0000    0.0000  620 161161 02 0 0 0.25 0 0000.0000
10  40.728332  140.678640 xxx 141.78    385    0.0000    0.0000  151 161161 01 0 0 0.25 0 0000.0000
10  40.727267  140.675875 xxx 223.58   1467    0.0000    0.0000  164 161161 01 0 0 0.25 0 0000.0000
10  40.742815  140.701350 xxx 276.59    218    0.0000    0.0000  128 161161 01 0 0 0.25 0 0000.0000
10  40.725239  140.674131 xxx 141.79    158    0.0000    0.0000  188 161161 01 0 0 0.25 0 0000.0000
10  40.739517  140.697285 xxx 142.06    418    0.0000    0.0000  114 161161 01 0 0 0.25 0 0000.0000
10  40.742383  140.702026 xxx 142.10    407    0.0000    0.0000  151 161161 01 0 0 0.25 0 0000.0000
10  40.735772  140.689398 xxx  51.63   8297    0.0000    0.0000  166 161161 01 0 0 0.25 0 0000.0000
10  40.736140  140.691645 xxx 141.36    400    0.0000    0.0000  126 161161 01 0 0 0.25 0 0000.0000
10  40.731807  140.684427 xxx 141.79    387    0.0000    0.0000  130 161161 01 0 0 0.25 0 0000.0000
10  40.742482  140.699862 xxx 270.00    200    0.0000    0.0000   66 111111 01 0 0 0.25 0 0000.0000
10  40.742225  140.697202 xxx 270.00    550    0.0000    0.0000  100 111111 01 0 0 0.25 0 0000.0000
10  40.742719  140.697828 xxx 270.00    900    0.0000    0.0000  250 111111 01 0 0 0.25 0 0000.0000
10  40.742620  140.695585 xxx 270.00    320    0.0000    0.0000  300 111111 01 0 0 0.25 0 0000.0000
10  40.738990  140.688806 xxx 231.59   1225    0.0000    0.0000  620 111111 01 0 0 0.25 0 0000.0000
14  40.737788  140.687994  60.00 1 Tower
15  40.742778  140.699027   0.00 H1
15  40.737508  140.689057   0.00 A1
19  40.723948  140.675148 1 Windsock
19  40.734882  140.692970 1 Windsock
19  40.741300  140.703816 1 WS
54 11830 TWR
54 12620 APP
