1     235 1 1 EPBY SZWEDEROWO
10  53.096803  017.977670 08x  82.02   8173    0.0000    0.0000  197 322327 02 0 3 0.25 0 0300.0300
10  53.097027  017.958247 xxx 352.00    591    0.0000    0.0000  246 161161 02 0 0 0.25 0 0000.0000
10  53.097775  017.996078 xxx  82.00    131    0.0000    0.0000    3 111111 02 0 0 0.25 0 0000.0000
10  53.094532  017.959169 xxx  82.00    115    0.0000    0.0000    3 111111 02 0 0 0.25 0 0000.0000
10  53.094970  017.959059 xxx 172.01   1856    0.0000    0.0000  111 161161 02 0 0 0.25 0 0000.0000
10  53.094655  017.996824 xxx  82.20    459    0.0000    0.0000  262 161161 02 0 0 0.25 0 0000.0000
10  53.094993  017.959315 xxx  37.00     98    0.0000    0.0000  112 111111 02 0 0 0.25 0 0000.0000
10  53.095256  017.996729 xxx 352.00    164    0.0000    0.0000  131 111111 02 0 0 0.25 0 0000.0000
10  53.096997  017.996170 xxx 172.01    787    0.0000    0.0000   98 161161 02 0 0 0.25 0 0000.0000
10  53.096375  017.997008 xxx 172.10    492    0.0000    0.0000  230 161161 02 0 0 0.25 0 0000.0000
10  53.097038  017.996656 xxx 172.10    295    0.0000    0.0000  115 111111 02 0 0 0.25 0 0000.0000
10  53.094144  017.977850 xxx 262.00   8104    0.0000    0.0000   98 161161 02 0 0 0.25 0 0000.0000
10  53.096803  017.987156 xxx  80.00     66    0.0000    0.0000    3 111111 02 0 0 0.25 0 0000.0000
10  53.095024  017.996982 xxx  37.00     98    0.0000    0.0000   98 111111 02 0 0 0.25 0 0000.0000
10  53.095734  017.996627 xxx  37.00    230    0.0000    0.0000  230 111111 02 0 0 0.25 0 0000.0000
10  53.096194  017.987290 xxx 352.00    860    0.0000    0.0000   66 111111 02 0 0 0.25 0 0000.0000
10  53.095049  017.987698 xxx  37.00     82    0.0000    0.0000   82 111111 02 0 0 0.25 0 0000.0000
10  53.097334  017.986918 xxx  37.00     82    0.0000    0.0000   82 111111 02 0 0 0.25 0 0000.0000
10  53.097391  017.987178 xxx  37.00     82    0.0000    0.0000   82 111111 02 0 0 0.25 0 0000.0000
10  53.095264  017.968064 xxx  80.00     66    0.0000    0.0000    3 111111 02 0 0 0.25 0 0000.0000
10  53.095018  017.987412 xxx  37.00     82    0.0000    0.0000   82 111111 02 0 0 0.25 0 0000.0000
10  53.094593  017.968215 xxx 352.00    879    0.0000    0.0000   66 111111 02 0 0 0.25 0 0000.0000
10  53.093492  017.968625 xxx  37.00     82    0.0000    0.0000   82 111111 02 0 0 0.25 0 0000.0000
10  53.095704  017.967784 xxx  37.00     82    0.0000    0.0000   82 111111 02 0 0 0.25 0 0000.0000
10  53.095713  017.968151 xxx  37.00     82    0.0000    0.0000   82 111111 02 0 0 0.25 0 0000.0000
10  53.093420  017.968306 xxx  37.00     82    0.0000    0.0000   82 111111 02 0 0 0.25 0 0000.0000
10  53.092706  017.959841 xxx  37.00     82    0.0000    0.0000   82 111111 02 0 0 0.25 0 0000.0000
10  53.095913  017.958507 xxx 325.00    312    0.0000    0.0000  115 161161 02 0 0 0.25 0 0000.0000
10  53.097581  017.996343 xxx 320.00    558    0.0000    0.0000  115 161161 02 0 0 0.25 0 0000.0000
10  53.091228  017.968071 xxx   8.00   1476    0.0000    0.0000   66 161161 02 0 0 0.25 0 0000.0000
10  53.090931  017.967442 xxx   8.00    820    0.0000    0.0000  164 161161 02 0 0 0.25 0 0000.0000
10  53.098725  017.960256 xxx  46.00   1017    0.0000    0.0000   66 161161 01 0 0 0.25 0 0000.0000
10  53.102480  017.956307 xxx 127.50   3281    0.0000    0.0000  131 161161 02 0 0 0.25 0 0000.0000
10  53.103932  017.961681 xxx 127.50   2461    0.0000    0.0000 2133 111111 03 0 0 0.25 0 0000.0000
10  53.094982  017.996572 xxx  37.00     98    0.0000    0.0000   98 111111 02 0 0 0.25 0 0000.0000
10  53.093931  017.997076 xxx  82.00    492    0.0000    0.0000  246 111111 02 0 0 0.25 0 0000.0000
10  53.094272  017.998809 xxx 352.00    656    0.0000    0.0000  328 111111 02 0 0 0.25 0 0000.0000
10  53.094333  017.997281 xxx 352.00     33    0.0000    0.0000   98 111111 02 0 0 0.25 0 0000.0000
15  53.096012  017.997268 262.00 B1
15  53.096454  017.997153 262.00 B2
15  53.094729  017.997635 262.00 A2
15  53.096917  017.958004  82.00 H2
15  53.096280  017.958140  82.00 H1
15  53.094589  017.996107  82.00 A1
18  53.094773  017.977820 1 BCN
19  53.096019  017.960207 1 WS
19  53.097473  017.994752 1 WS
54 13100 BYDGOSZCZ TWR
