1     453 1 1 LFRT Saint Brieuc Armor
10  48.538266 -002.854613 06x  58.78   7207    0.0000    0.0000  148 321133 01 0 3 0.25 0 0300.0300
10  48.538070 -002.857300 xxx 149.38    459    0.0000    0.0000   16 111111 04 0 0 0.25 0 0000.0000
10  48.540229 -002.846495 xxx 325.18    722    0.0000    0.0000   16 111111 04 0 0 0.25 0 0000.0000
10  48.539448 -002.845476 xxx 325.18     66    0.0000    0.0000   66 111111 04 0 0 0.25 0 0000.0000
10  48.542414 -002.846069 xxx 328.48    361    0.0000    0.0000   16 111111 04 0 0 0.25 0 0000.0000
10  48.537652 -002.852704 xxx 328.96    820    0.0000    0.0000   49 111111 02 0 0 0.25 0 0000.0000
10  48.536657 -002.851475 xxx 238.99    394    0.0000    0.0000  197 111111 02 0 0 0.25 0 0000.0000
10  48.536617 -002.853748 xxx 238.73    820    0.0000    0.0000   49 111111 02 0 0 0.25 0 0000.0000
10  48.543050 -002.842159 xxx 253.50    230    0.0000    0.0000   66 111111 02 0 0 0.25 0 0000.0000
10  48.534756 -002.864454 xxx 147.56    131    0.0000    0.0000   16 111111 04 0 0 0.25 0 0000.0000
10  48.533178 -002.866685 xxx 217.48    262    0.0000    0.0000   98 111111 02 0 0 0.25 0 0000.0000
10  48.532879 -002.868680 xxx  59.38    689    0.0000    0.0000   16 111111 04 0 0 0.25 0 0000.0000
10  48.534562 -002.867781 xxx 112.47    328    0.0000    0.0000   16 111111 04 0 0 0.25 0 0000.0000
10  48.532702 -002.868792 xxx 147.64     66    0.0000    0.0000   16 111111 04 0 0 0.25 0 0000.0000
10  48.532272 -002.869631 xxx 149.46    131    0.0000    0.0000   66 111111 04 0 0 0.25 0 0000.0000
10  48.534070 -002.866704 xxx 136.50    328    0.0000    0.0000   16 111111 04 0 0 0.25 0 0000.0000
10  48.533039 -002.865792 xxx 163.90    328    0.0000    0.0000   16 111111 04 0 0 0.25 0 0000.0000
10  48.532439 -002.865607 xxx   0.00    131    0.0000    0.0000   16 111111 04 0 0 0.25 0 0000.0000
10  48.536732 -002.855849 xxx 150.70    558    0.0000    0.0000   82 161161 01 0 0 0.25 0 0000.0000
10  48.537316 -002.856176 xxx   0.00     98    0.0000    0.0000   66 161161 01 0 0 0.25 0 0000.0000
10  48.537181 -002.856540 xxx 102.18    131    0.0000    0.0000   66 161161 01 0 0 0.25 0 0000.0000
10  48.535449 -002.855573 xxx 239.03    394    0.0000    0.0000  328 111111 01 0 0 0.25 0 0000.0000
10  48.536020 -002.855569 xxx  19.93    131    0.0000    0.0000   66 111111 01 0 0 0.25 0 0000.0000
10  48.536720 -002.852486 xxx 328.93    164    0.0000    0.0000  164 111111 03 0 0 0.25 0 0000.0000
10  48.536343 -002.852529 xxx  59.85    164    0.0000    0.0000  164 111111 03 0 0 0.25 0 0000.0000
10  48.534209 -002.856322 xxx  60.22    197    0.0000    0.0000  262 111111 01 0 0 0.25 0 0000.0000
10  48.534878 -002.856416 xxx 191.09    328    0.0000    0.0000   66 111111 01 0 0 0.25 0 0000.0000
10  48.535631 -002.853526 xxx  59.16   1312    0.0000    0.0000   66 111111 02 0 0 0.25 0 0000.0000
14  48.535541 -002.853316  15.00 1 Tower Viewpoint
15  48.535432 -002.855616   0.00 IFR Terminal
15  48.536652 -002.851405   0.00 Aeroclub
19  48.536020 -002.854242 1 Windsock
54 11940 INFO
