1    1953 0 1 4V8  Mount Snow
10  42.927196 -072.865636 01x 350.17   2650    0.0000  500.0000   75 221221 01 0 2 0.25 0 0300.0300
10  42.926600 -072.864818 xxx 170.19    620    0.0000    0.0000  120 111111 01 0 0 0.25 0 0000.0000
10  42.926672 -072.865208 xxx  80.17    100    0.0000    0.0000   37 111111 01 0 0 0.25 0 0000.0000
10  42.928425 -072.865232 xxx 351.93    550    0.0000    0.0000  180 111111 01 0 0 0.25 0 0000.0000
10  42.927913 -072.864790 xxx 351.91    150    0.0000    0.0000   66 111111 01 0 0 0.25 0 0000.0000
10  42.928289 -072.864923 xxx 338.44    150    0.0000    0.0000   66 111111 01 0 0 0.25 0 0000.0000
10  42.928955 -072.864962 xxx 334.61    170    0.0000    0.0000   66 111111 01 0 0 0.25 0 0000.0000
10  42.929141 -072.865163 xxx  82.38    100    0.0000    0.0000   37 111111 01 0 0 0.25 0 0000.0000
10  42.928723 -072.864895 xxx  82.38    100    0.0000    0.0000   30 111111 01 0 0 0.25 0 0000.0000
10  42.927535 -072.865192 xxx 351.67    100    0.0000    0.0000   37 111111 01 0 0 0.25 0 0000.0000
10  42.926558 -072.865336 xxx  12.49     30    0.0000    0.0000   10 111111 01 0 0 0.25 0 0000.0000
10  42.926797 -072.865098 xxx  12.49     30    0.0000    0.0000   10 111111 01 0 0 0.25 0 0000.0000
10  42.926759 -072.865131 xxx  34.57     30    0.0000    0.0000   10 111111 01 0 0 0.25 0 0000.0000
10  42.926589 -072.865307 xxx  34.57     30    0.0000    0.0000   10 111111 01 0 0 0.25 0 0000.0000
10  42.926620 -072.865252 xxx  62.30     30    0.0000    0.0000   10 111111 01 0 0 0.25 0 0000.0000
10  42.926723 -072.865188 xxx  62.30     30    0.0000    0.0000   10 111111 01 0 0 0.25 0 0000.0000
10  42.926710 -072.865318 xxx 100.43     30    0.0000    0.0000   10 111111 01 0 0 0.25 0 0000.0000
10  42.926630 -072.865130 xxx 100.43     30    0.0000    0.0000   10 111111 01 0 0 0.25 0 0000.0000
10  42.926612 -072.865082 xxx 119.22     30    0.0000    0.0000   10 111111 01 0 0 0.25 0 0000.0000
10  42.926730 -072.865358 xxx 119.22     30    0.0000    0.0000   10 111111 01 0 0 0.25 0 0000.0000
10  42.926583 -072.865042 xxx 139.65     30    0.0000    0.0000   10 111111 01 0 0 0.25 0 0000.0000
10  42.926758 -072.865391 xxx 139.65     30    0.0000    0.0000   10 111111 01 0 0 0.25 0 0000.0000
10  42.926740 -072.865090 xxx 139.65     20    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.926635 -072.865051 xxx 139.65     20    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.926603 -072.865338 xxx 139.65     20    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.926720 -072.865379 xxx 139.65     20    0.0000    0.0000   20 111111 01 0 0 0.25 0 0000.0000
10  42.928097 -072.865612 xxx  80.17    100    0.0000    0.0000   37 111111 01 0 0 0.25 0 0000.0000
10  42.927996 -072.865689 xxx  12.49     30    0.0000    0.0000   10 111111 01 0 0 0.25 0 0000.0000
10  42.928038 -072.865670 xxx  62.30     30    0.0000    0.0000   10 111111 01 0 0 0.25 0 0000.0000
10  42.928154 -072.865569 xxx  62.30     30    0.0000    0.0000   10 111111 01 0 0 0.25 0 0000.0000
10  42.928142 -072.865669 xxx 100.43     30    0.0000    0.0000   10 111111 01 0 0 0.25 0 0000.0000
10  42.928056 -072.865537 xxx 100.43     30    0.0000    0.0000   10 111111 01 0 0 0.25 0 0000.0000
10  42.928036 -072.865496 xxx 139.65     30    0.0000    0.0000   10 111111 01 0 0 0.25 0 0000.0000
10  42.928171 -072.865726 xxx 139.65     30    0.0000    0.0000   10 111111 01 0 0 0.25 0 0000.0000
10  42.928181 -072.865525 xxx  12.49     30    0.0000    0.0000   10 111111 01 0 0 0.25 0 0000.0000
15  42.928134 -072.865026 440.00 Main Ramp
18  42.927021 -072.866613 1 BCN
19  42.923611 -072.865230 1 WS
19  42.930762 -072.866875 1 WS
19  42.927382 -072.865374 1 Windsock
