1     78 0 1 PHHN HANA
10  20.795638 -156.014439  08  90.050  3597 0000.0000 0000.0000  100 321121 01 0 2 0.25 0 0300.0300 
10  20.794741 -156.013530 xxx  88.458   172 0000.0000 0000.0000  175 111111 01 0 0 0.25 0 
10  20.795177 -156.013602 xxx  28.707   361 0000.0000 0000.0000   80 111111 01 0 0 0.25 0 
10  20.795168 -156.015531 xxx 331.926   355 0000.0000 0000.0000   80 111111 01 0 0 0.25 0 
10  20.794640 -156.014558 xxx  88.977   560 0000.0000 0000.0000  120 111111 01 0 0 0.25 0 
10  20.795153 -156.014600 xxx 178.830   300 0000.0000 0000.0000   80 111111 01 0 0 0.25 0 
10  20.795511 -156.009933 xxx 123.463   120 0000.0000 0000.0000   81 111111 01 0 0 0.25 0 
10  20.795422 -156.009630 xxx 271.063   153 0000.0000 0000.0000   70 111111 01 0 0 0.25 0 
10  20.795482 -156.009379 xxx 225.207    92 0000.0000 0000.0000   80 111111 01 0 0 0.25 0 
10  20.795504 -156.019561 xxx 319.072    68 0000.0000 0000.0000   72 111111 01 0 0 0.25 0 
10  20.795453 -156.019383 xxx 271.060   126 0000.0000 0000.0000   66 111111 01 0 0 0.25 0 
10  20.795550 -156.019155 xxx 227.907   111 0000.0000 0000.0000   76 111111 01 0 0 0.25 0 
18  20.794343 -156.014557 1 BCN
19  20.795994 -156.018968 1 WS
51 12290 CTAF
55 12600 HONOLULU CNTR
