1      356 0 0 O21  Hoopa
100   15.24   1   0 0.25 0 2 0 14   41.04534965 -123.67109744    0.00    0.00 2  0 0 0 32   41.04046635 -123.66566456    0.00    0.00 2  0 0 0
10   41.04103100 -123.66563400 xxx 140.00   272 0.0 0.0    40 101101  1 0 0 0.35 0
10   41.04101200 -123.66536700 xxx 350.00   201 0.0 0.0    80 161161  1 0 0 0.25 0
10   41.04100000 -123.66546600 xxx 330.00   201 0.0 0.0    60 161161  1 0 0 0.25 0
10   41.04542900 -123.67082200 xxx 230.00   150 0.0 0.0    65 101101  1 0 0 0.35 0
10   41.04400600 -123.66909000 xxx  40.00   191 0.0 0.0    20 101101  1 0 0 0.25 0
10   41.04120600 -123.66607700 xxx 230.00   150 0.0 0.0    25 101101  1 0 0 0.35 0
10   41.04066100 -123.66545900 xxx 230.00   150 0.0 0.0    25 101101  1 0 0 0.35 0
10   41.04092000 -123.66587800 xxx 140.00    21 0.0 0.0    20 101101  1 0 0 0.35 0
14   41.04120300 -123.66541300    6 0 ATC Tower
15   41.04102700 -123.66529800 260.00 LOC
18   41.04321655 -123.66789335 1 BCN
19   41.04092000 -123.66587800 0 WS
