1      270 0 0 LFPY Bretigny sur Orge
100   51.21   2   0 0.25 0 2 1 05   48.58918837  002.32091795  304.80    0.00 2  0 0 0 23   48.61112963  002.35295805    0.00    0.00 2  0 0 0
100   45.11   2   0 0.25 0 2 1 11   48.59816428  002.32364955    0.00    0.00 2  0 0 0 29   48.59075572  002.35137445    0.00    0.00 2  0 0 0
10   48.60450700  002.33770200 xxx  38.30  5200 0.0 0.0    70 161161  2 0 0 0.25 0
10   48.59867500  002.33153400 xxx 111.00  3900 0.0 0.0   100 161161  2 0 0 0.25 0
10   48.60180700  002.32231800 xxx 141.00  1370 0.0 0.0   380 161161  1 0 0 0.25 0
10   48.60123800  002.32745400 xxx  44.00  1100 0.0 0.0   320 161161  1 0 0 0.25 0
10   48.60192500  002.32597900 xxx  46.00  1200 0.0 0.0   160 161161  1 0 0 0.25 0
10   48.60914200  002.34704000 xxx 320.00   940 0.0 0.0    50 161161  2 0 0 0.25 0
10   48.59619100  002.33101200 xxx 250.00   540 0.0 0.0   360 161161  2 0 0 0.25 0
10   48.61056100  002.34754900 xxx  52.00   820 0.0 0.0    70 161161  2 0 0 0.25 0
10   48.59906800  002.32364200 xxx 177.00   800 0.0 0.0    80 161161  2 0 0 0.25 0
10   48.61132800  002.35046000 xxx  85.00   800 0.0 0.0    70 161161  2 0 0 0.25 0
10   48.59807600  002.33391000 xxx 250.00   500 0.0 0.0   330 161161  2 0 0 0.25 0
10   48.60193600  002.32699100 xxx 169.00   400 0.0 0.0    60 161161  1 0 0 0.25 0
10   48.61146500  002.35118200 xxx  76.00   400 0.0 0.0    50 161161  2 0 0 0.25 0
10   48.61124800  002.35222700 xxx 134.00   300 0.0 0.0   130 161161  2 0 0 0.25 0
10   48.61013400  002.34573800 xxx 109.90   330 0.0 0.0    70 161161  2 0 0 0.25 0
10   48.59178500  002.32386100 xxx  44.00   230 0.0 0.0   170 161161  2 0 0 0.25 0
10   48.60051700  002.32502600 xxx 120.00   300 0.0 0.0    90 161161  2 0 0 0.25 0
10   48.59196100  002.32438800 xxx  91.00   220 0.0 0.0   150 161161  2 0 0 0.25 0
10   48.61095800  002.35211600 xxx 183.00   201 0.0 0.0   100 161161  2 0 0 0.25 0
10   48.61018000  002.34475700 xxx  68.30   230 0.0 0.0    70 161161  2 0 0 0.25 0
10   48.59888500  002.33116300 xxx  58.30    99 0.0 0.0   160 161161  2 0 0 0.25 0
10   48.59845700  002.32387700 xxx 160.00   200 0.0 0.0    50 161161  2 0 0 0.25 0
14   48.60361100  002.32778200   40 0 ATC Tower
15   48.60189400  002.32266600 230.00 Apron C.E.V.
15   48.60155100  002.32526300 180.00 Military Apron
18   48.59577740  002.33831778 1 BCN
19   48.58933689  002.31968223 1 WS
19   48.59888093  002.32342513 1 WS
19   48.61098078  002.35419422 1 WS
19   48.59003902  002.35159845 1 WS
