1       11 1 1 LELC Murcia San Javier
100   60.05   1   0 0.25 0 2 1 05   37.76772200 -000.82155600    0.00  199.95 3  0 0 1 23   37.78219400 -000.80283300    0.00  199.95 2  0 0 1
100   60.05   3   0 0.25 0 0 0 05L  37.78054700 -000.81683900    0.00    0.00 1  0 0 0 23R  37.78600800 -000.80969200    0.00    0.00 1  0 0 0
100   60.05   3   0 0.25 0 0 0 14   37.78675000 -000.81389400    0.00    0.00 1  0 0 0 32   37.78150800 -000.80750000    0.00    0.00 1  0 0 0
21   37.77009541 -000.81933335  2  45.63   3.00 05  PAPI-4L
21   37.78060098 -000.80404724  2 225.65   3.00 23  PAPI-4L
10   37.77605500 -000.81293900 xxx  45.74  7262 0.0 0.0    94 161161  1 0 0 0.25 0
10   37.78570000 -000.80375300 xxx 352.60  2097 0.0 0.0   659 161161  2 0 0 0.25 0
10   37.77441200 -000.81709600 xxx  45.64  1285 0.0 0.0   349 161161  2 0 0 0.25 0
10   37.78376300 -000.80268800 xxx  45.64   753 0.0 0.0   250 101101  2 0 0 0.25 0
10   37.78464500 -000.80190500 xxx 173.00   487 0.0 0.0   387 101101  2 0 0 0.25 0
10   37.76825600 -000.82140700 xxx 108.64   137 0.0 0.0    94 161161  1 0 0 0.25 0
10   37.77589300 -000.81146400 xxx 185.00   146 0.0 0.0    48 161161  1 0 0 0.25 0
10   37.77606500 -000.81113000 xxx  89.00   218 0.0 0.0    81 161161  1 0 0 0.25 0
10   37.78239400 -000.80375300 xxx 135.64   467 0.0 0.0    74 161161  1 0 0 0.25 0
10   37.76933100 -000.82152300 xxx  45.00   219 0.0 0.0   273 161161  1 0 0 0.25 0
10   37.76866200 -000.82174100 xxx 344.00   571 0.0 0.0    67 161161  1 0 0 0.25 0
10   37.78026400 -000.80647300 xxx 159.44   412 0.0 0.0    94 161161  1 0 0 0.25 0
10   37.77629900 -000.81166900 xxx 135.64   340 0.0 0.0    61 161161  1 0 0 0.25 0
10   37.78277900 -000.80334200 xxx   3.00   549 0.0 0.0    68 161161  1 0 0 0.25 0
10   37.76909800 -000.82068900 xxx 120.00   270 0.0 0.0    74 161161  1 0 0 0.25 0
10   37.77291100 -000.81672400 xxx 135.64   725 0.0 0.0    87 161161  1 0 0 0.25 0
