1      863 1 1 LEZG Zaragoza AB
100   45.11   1   0 0.25 0 3 1 12R  41.68020600 -001.08237200    0.00  299.92 2 10 0 1 30L  41.66346100 -001.04371400    0.00  299.92 2  0 0 0
100   45.11   1   0 0.25 0 3 1 12L  41.66905800 -001.03983300    0.00  299.92 3  5 0 1 30R  41.65539400 -001.00831700    0.00  185.01 3 10 0 1
21   41.66850170 -001.03747950  2 120.12   3.00 12L PAPI-4L
21   41.67965037 -001.08001781  2 120.10   3.00 12R PAPI-4L
21   41.66401742 -001.04606725  2 300.12   3.00 30L PAPI-4L
21   41.65665261 -001.01228730  2 300.14   3.00 30R PAPI-4L
10   41.66704000 -001.06014800 xxx 120.01  2287 0.0 0.0   144 161161  2 0 0 0.25 0
10   41.67279100 -001.07338300 xxx 120.11  6394 0.0 0.0   146 161161  1 0 0 0.25 0
10   41.66433400 -001.02270600 xxx 120.13  9500 0.0 0.0   120 161161  1 0 0 0.25 0
10   41.66205400 -001.05222200 xxx 120.11  3406 0.0 0.0  1123 161161  2 0 0 0.25 0
10   41.66334100 -001.01012800 xxx 306.00   469 0.0 0.0   356 161161  2 0 0 0.25 0
10   41.66386100 -001.01010800 xxx  35.00   377 0.0 0.0   264 161161  2 0 0 0.25 0
10   41.66175200 -001.00820000 xxx 126.13  1492 0.0 0.0   669 161161  2 0 0 0.25 0
10   41.66752600 -001.05721900 xxx 211.00  1045 0.0 0.0   120 161161  1 0 0 0.25 0
10   41.67346600 -001.07101600 xxx 211.00  1071 0.0 0.0   179 161161  1 0 0 0.25 0
10   41.67899200 -001.08279100 xxx 211.80   861 0.0 0.0   185 161161  1 0 0 0.25 0
10   41.67721500 -001.06752000 xxx 289.70  2113 0.0 0.0   591 161161  2 0 0 0.25 0
10   41.67243700 -001.07153700 xxx   0.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67215200 -001.07144700 xxx 336.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67457500 -001.07043700 xxx   6.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67480900 -001.07050500 xxx 339.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67200200 -001.07130100 xxx 315.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67498500 -001.07066200 xxx 318.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67271400 -001.07195200 xxx  69.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67264700 -001.07227800 xxx  87.10   151 0.0 0.0   105 161161  1 0 0 0.25 0
10   41.67267200 -001.07267000 xxx 282.00   236 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67429000 -001.07010100 xxx  63.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67436500 -001.06973000 xxx  84.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67435700 -001.06929300 xxx  96.00   210 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67454100 -001.06970800 xxx   0.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67585700 -001.06910200 xxx  30.10   794 0.0 0.0   144 161161  1 0 0 0.25 0
10   41.67504400 -001.06945000 xxx   0.00   171 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67490200 -001.06937100 xxx 335.90   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67462500 -001.06912500 xxx 318.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67532100 -001.06974200 xxx  60.10   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67526200 -001.06998900 xxx  84.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67512800 -001.06996600 xxx   0.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67527000 -001.07041500 xxx  96.00   217 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67643500 -001.06886700 xxx   6.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67660300 -001.06887800 xxx 351.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67680400 -001.06899000 xxx 330.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67636800 -001.06850700 xxx  51.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67649400 -001.06819300 xxx  78.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67651900 -001.06783400 xxx 270.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67720600 -001.08354300 xxx 314.90    79 0.0 0.0   146 161161  1 0 0 0.25 0
10   41.67961200 -001.08261200 xxx   0.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67989700 -001.08265700 xxx 348.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.68014000 -001.08276900 xxx 326.90   217 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67995600 -001.08241000 xxx   0.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67948600 -001.08265700 xxx  12.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67936100 -001.08212900 xxx  63.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67945300 -001.08177000 xxx  77.90   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67948600 -001.08135500 xxx 269.90   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67946900 -001.08094000 xxx 279.00   249 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67969600 -001.08155700 xxx   0.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67965400 -001.08180400 xxx   0.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.67733200 -001.08368900 xxx 329.90    79 0.0 0.0   146 161161  1 0 0 0.25 0
10   41.67747500 -001.08375600 xxx 347.90    79 0.0 0.0   146 161161  1 0 0 0.25 0
10   41.67762600 -001.08379000 xxx   3.00    79 0.0 0.0   146 161161  1 0 0 0.25 0
10   41.67776000 -001.08375600 xxx  17.90    79 0.0 0.0   146 161161  1 0 0 0.25 0
10   41.67792700 -001.08362200 xxx  44.90    79 0.0 0.0   146 161161  1 0 0 0.25 0
10   41.67780200 -001.08375600 xxx  14.80    79 0.0 0.0   146 161161  1 0 0 0.25 0
10   41.67797800 -001.08370000 xxx  20.90    72 0.0 0.0   146 161161  1 0 0 0.25 0
10   41.67781000 -001.08361000 xxx   8.90    72 0.0 0.0   146 161161  1 0 0 0.25 0
10   41.67758400 -001.08359900 xxx 347.90    79 0.0 0.0   146 161161  1 0 0 0.25 0
10   41.67745000 -001.08356600 xxx 338.90    79 0.0 0.0   146 161161  1 0 0 0.25 0
10   41.67725700 -001.08345300 xxx 332.90    79 0.0 0.0   146 161161  1 0 0 0.25 0
10   41.66844000 -001.05665800 xxx   5.90   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.66872400 -001.05670300 xxx 342.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.66896800 -001.05684900 xxx 326.90   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.66838100 -001.05638900 xxx  51.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.66846500 -001.05613100 xxx  72.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.66849000 -001.05580600 xxx  87.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.66653700 -001.05785900 xxx   0.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.66629400 -001.05781400 xxx 342.00   112 0.0 0.0    92 161161  1 0 0 0.25 0
10   41.66610900 -001.05768000 xxx 326.80   112 0.0 0.0    92 161161  1 0 0 0.25 0
