1       14 1 0 LGZA Zakinthos Dionysios Solomos
100   29.87   1   0 0.25 0 2 0 16   37.76047800  020.88054400  199.95    0.00 3  0 0 0 34   37.74118100  020.88775000  199.95    0.00 3  0 0 0
21   37.75712026  020.88223657  2 163.55   3.00 16  PAPI-4L
21   37.74453885  020.88605813  2 343.55   3.00 34  PAPI-4L
10   37.75183600  020.88124000 xxx 301.27   367 0.0 0.0    60 161161  2 0 0 0.25 0
10   37.75144100  020.88227100 xxx 109.24   312 0.0 0.0    60 161161  2 0 0 0.25 0
10   37.75095000  020.88266100 xxx 163.08   415 0.0 0.0   120 101101  2 0 0 0.25 0
10   37.75672400  020.87986800 xxx 344.13  1590 0.0 0.0    39 161161  2 0 0 0.25 0
10   37.75973100  020.87876900 xxx 343.09   689 0.0 0.0    39 161161  2 0 0 0.25 0
10   37.76097500  020.87823600 xxx 336.67   272 0.0 0.0    39 161161  2 0 0 0.25 0
10   37.76094500  020.87615400 xxx 199.68   117 0.0 0.0    39 161161  2 0 0 0.25 0
10   37.75994800  020.87641100 xxx 162.04   166 0.0 0.0    39 161161  2 0 0 0.25 0
10   37.75434800  020.87854900 xxx 163.15  4182 0.0 0.0    39 161161  2 0 0 0.25 0
10   37.74503900  020.88211600 xxx 162.97  2900 0.0 0.0    39 161161  2 0 0 0.25 0
10   37.74815600  020.88295200 xxx 163.08   516 0.0 0.0    39 161161  2 0 0 0.25 0
10   37.74573000  020.88388500 xxx 163.08  1333 0.0 0.0    39 161161  2 0 0 0.25 0
10   37.74281100  020.88502200 xxx 162.53   896 0.0 0.0    39 161161  2 0 0 0.25 0
10   37.76121800  020.87693900 xxx  75.48   455 0.0 0.0    39 161161  2 0 0 0.25 0
10   37.76133100  020.87787800 xxx 283.47   126 0.0 0.0    39 161161  2 0 0 0.25 0
10   37.76049200  020.87620400 xxx 164.41   251 0.0 0.0    39 161161  2 0 0 0.25 0
10   37.75454400  020.88099800 xxx 289.02   257 0.0 0.0    39 161161  2 0 0 0.25 0
10   37.75418800  020.88148600 xxx 342.24   210 0.0 0.0    39 161161  2 0 0 0.25 0
10   37.74941100  020.88283600 xxx  14.82   379 0.0 0.0    39 161161  2 0 0 0.25 0
10   37.75005900  020.88314600 xxx  36.74   150 0.0 0.0    39 161161  2 0 0 0.25 0
10   37.74888000  020.88268200 xxx 349.45    37 0.0 0.0    39 161161  2 0 0 0.25 0
10   37.75042300  020.88320400 xxx 344.25   186 0.0 0.0    39 161161  2 0 0 0.25 0
10   37.74972900  020.88239400 xxx 208.03   688 0.0 0.0    60 161161  2 0 0 0.25 0
10   37.74093300  020.88370300 xxx 162.91   226 0.0 0.0    39 161161  2 0 0 0.25 0
10   37.74090500  020.88471400 xxx  72.76   587 0.0 0.0    39 161161  2 0 0 0.25 0
10   37.74136600  020.88560100 xxx 342.08   209 0.0 0.0    39 161161  2 0 0 0.25 0
10   37.75334000  020.88259600 xxx 163.46   727 0.0 0.0   588 101101  2 0 0 0.25 0
10   37.75148500  020.88342400 xxx 163.46   742 0.0 0.0   518 101101  2 0 0 0.25 0
10   37.75738700  020.87862800 xxx 163.46   250 0.0 0.0   267 101101  2 0 0 0.25 0
10   37.75848400  020.87823200 xxx 163.46   252 0.0 0.0   261 101101  2 0 0 0.25 0
10   37.74466500  020.88333700 xxx 163.46   218 0.0 0.0   266 101101  2 0 0 0.25 0
10   37.74351300  020.88377900 xxx 163.46   227 0.0 0.0   267 101101  2 0 0 0.25 0
10   37.74194300  020.88435200 xxx 163.46   297 0.0 0.0   332 101101  2 0 0 0.25 0
10   37.75994600  020.87762800 xxx 163.46   306 0.0 0.0   335 101101  2 0 0 0.25 0
10   37.75187400  020.88479600 xxx 163.46   783 0.0 0.0   373 101101  2 0 0 0.25 0
10   37.75046100  020.88394800 xxx 163.46    74 0.0 0.0   133 101101  2 0 0 0.25 0
10   37.75249500  020.88597600 xxx 163.46   385 0.0 0.0   433 101101  2 0 0 0.25 0
10   37.75379200  020.88497900 xxx 163.46   718 0.0 0.0   158 101101  2 0 0 0.25 0
10   37.75419700  020.88064800 xxx 294.54   578 0.0 0.0    60 161161  2 0 0 0.25 0
10   37.74881300  020.88205600 xxx   0.00   328 0.0 0.0    66 101101  2 0 0 0.25 0
10   37.74954100  020.88175300 xxx 324.00   328 0.0 0.0    66 101101  2 0 0 0.25 0
10   37.75151000  020.88101600 xxx   0.00   328 0.0 0.0    66 101101  2 0 0 0.25 0
10   37.75222400  020.88078500 xxx 327.00   328 0.0 0.0    66 101101  2 0 0 0.25 0
10   37.75393000  020.88009700 xxx   0.00   328 0.0 0.0    66 101101  2 0 0 0.25 0
10   37.75466700  020.87984100 xxx 330.00   328 0.0 0.0    66 101101  2 0 0 0.25 0
10   37.75182200  020.88239500 xxx   0.00   328 0.0 0.0    66 101101  2 0 0 0.25 0
10   37.75131500  020.88225200 xxx 312.00   230 0.0 0.0    46 101101  2 0 0 0.25 0
10   37.75154800  020.88223200 xxx  90.00   223 0.0 0.0    39 101101  2 0 0 0.25 0
10   37.75033400  020.88264000 xxx   9.00   256 0.0 0.0    52 101101  2 0 0 0.25 0
