1       52 1 0 LEMG Malaga
100   45.11   1   1 0.00 1 2 0 13   36.68452800 -004.51258330    0.00   74.98 3 10 0 0 31   36.66541700 -004.48583330    0.00   74.98 3 10 0 0
100   45.11   1   1 0.00 1 2 0 12   36.69131711 -004.50843042   63.09  145.09 3 10 1 0 30   36.67777761 -004.47623937  431.90   42.06 3  0 0 0
21   36.68192860 -004.50979508  2 131.56   3.20 13  PAPI-4L
21   36.68263367 -004.50903263  2 131.56   3.20 13  PAPI-4L
21   36.66800326 -004.48858198  2 311.56   3.00 31  PAPI-4L
21   36.66732875 -004.48938714  2 311.56   3.00 31  PAPI-4L
110   3 0.00 131.70 Isleta Verde
111  36.66753774 -004.48553214 
111  36.66710854 -004.48494205 
112  36.66710854 -004.48494205  36.66703364 -004.48483979 
111  36.66691362 -004.48475286 
112  36.66734803 -004.48481279  36.66758163 -004.48519515 
111  36.66734803 -004.48481279 
112  36.66734803 -004.48481279  36.66741401 -004.48491282 
111  36.66752999 -004.48512057 
114  36.66752999 -004.48512057  36.66761422 -004.48533677 
110   1 0.00 131.70 Taxiway Principal
111  36.67016860 -004.48752495 
111  36.66978414 -004.48793531 
111  36.67155728 -004.49040846 
111  36.67151414 -004.49046256 
111  36.67160016 -004.49058435 
111  36.67149982 -004.49069743 
111  36.67154732 -004.49076222 
111  36.67164937 -004.49065694 
111  36.67173832 -004.49077940 
111  36.67178706 -004.49072683 
111  36.67277414 -004.49211702 
111  36.67272449 -004.49217427 
111  36.67281170 -004.49230385 
111  36.67261262 -004.49253460 
111  36.67252079 -004.49240698 
111  36.67248117 -004.49245144 
111  36.67293117 -004.49308394 
111  36.67297860 -004.49303424 
111  36.67288591 -004.49289763 
111  36.67298049 -004.49278653 
111  36.67294391 -004.49272893 
112  36.67317008 -004.49270931  36.67330223 -004.49282223 
111  36.67317008 -004.49270931 
111  36.67332913 -004.49292885 
112  36.67332913 -004.49292885  36.67343847 -004.49317118 
112  36.67305557 -004.49325433  36.67292723 -004.49314184 
111  36.67305557 -004.49325433 
111  36.67340441 -004.49372146 
112  36.67340441 -004.49372146  36.67333366 -004.49358132 
112  36.67374510 -004.49350804  36.67391911 -004.49374781 
111  36.67374510 -004.49350804 
111  36.67439350 -004.49440903 
112  36.67439350 -004.49440903  36.67451427 -004.49465966 
112  36.67413461 -004.49474949  36.67402359 -004.49464613 
111  36.67413461 -004.49474949 
111  36.67447809 -004.49522386 
112  36.67447809 -004.49522386  36.67444873 -004.49490447 
112  36.67475984 -004.49493927  36.67482775 -004.49502308 
111  36.67475984 -004.49493927 
111  36.67467049 -004.49480998 
111  36.67795572 -004.49130779 
111  36.67910345 -004.49298300 
111  36.67882714 -004.49329672 
111  36.68054939 -004.49570923 
111  36.67897579 -004.49739153 
111  36.67912765 -004.49762085 
111  36.67773978 -004.49909444 
112  36.67773978 -004.49909444  36.67775674 -004.49916799 
111  36.67774487 -004.49921192 
111  36.67795172 -004.49950713 
112  36.67817325 -004.49958119  36.67826911 -004.49971313 
111  36.67817325 -004.49958119 
111  36.67851844 -004.50006141 
111  36.67867550 -004.49988514 
111  36.68193878 -004.50444646 
111  36.68326897 -004.50301152 
111  36.68332821 -004.50309022 
111  36.68275021 -004.50372217 
111  36.68174285 -004.50483735 
111  36.68144909 -004.50443775 
111  36.68125531 -004.50429665 
111  36.68113762 -004.50442052 
111  36.68246222 -004.50626449 
111  36.68342531 -004.50762106 
111  36.68413575 -004.50859391 
111  36.68409169 -004.50864336 
111  36.68480116 -004.50963551 
112  36.68480116 -004.50963551  36.68514868 -004.51009576 
112  36.68571574 -004.51038634  36.68609953 -004.51091706 
111  36.68571574 -004.51038634 
111  36.68627167 -004.51117085 
112  36.68627167 -004.51117085  36.68659492 -004.51164480 
111  36.68625889 -004.51216992 
111  36.68569515 -004.51279558 
112  36.68569515 -004.51279558  36.68567243 -004.51282429 
112  36.68514287 -004.51291333  36.68487864 -004.51276456 
111  36.68514287 -004.51291333 
111  36.68454965 -004.51256344 
111  36.68467064 -004.51242898 
111  36.68374980 -004.51112775 
111  36.68447437 -004.51097958 
112  36.68447437 -004.51097958  36.68488434 -004.51087994 
112  36.68469487 -004.51034065  36.68456918 -004.51015305 
111  36.68469487 -004.51034065 
111  36.68438406 -004.50993138 
111  36.68438554 -004.50985468 
111  36.68379872 -004.50904571 
112  36.68334608 -004.50897080  36.68311446 -004.50876810 
111  36.68334608 -004.50897080 
112  36.68334608 -004.50897080  36.68309023 -004.50867344 
112  36.68309395 -004.50817684  36.68297049 -004.50799267 
111  36.68309395 -004.50817684 
111  36.68130742 -004.50568390 
111  36.67960319 -004.50496558 
112  36.67960319 -004.50496558  36.67937255 -004.50487785 
111  36.67945138 -004.50511612 
111  36.67846001 -004.50372389 
111  36.67866324 -004.50388002 
111  36.67870984 -004.50383133 
112  36.67913633 -004.50419102  36.67925999 -004.50426008 
111  36.67913633 -004.50419102 
111  36.67962307 -004.50441855 
111  36.67971489 -004.50441547 
111  36.68020172 -004.50459242 
112  36.68020172 -004.50459242  36.68038930 -004.50464891 
111  36.68037554 -004.50439029 
111  36.67974515 -004.50349357 
112  36.67904182 -004.50290030  36.67876026 -004.50279638 
111  36.67769205 -004.50236444 
112  36.67811439 -004.50311294  36.67850548 -004.50364172 
111  36.67811439 -004.50311294 
111  36.67805707 -004.50317032 
111  36.67619701 -004.50057012 
111  36.67626961 -004.50049818 
112  36.67626961 -004.50049818  36.67678069 -004.50121027 
111  36.67706962 -004.50136117 
112  36.67666924 -004.49917570  36.67649781 -004.49885329 
111  36.67666924 -004.49917570 
111  36.67522616 -004.49715032 
112  36.67522616 -004.49715032  36.67501973 -004.49689989 
111  36.67392129 -004.49654006 
111  36.67370093 -004.49679660 
112  36.67370093 -004.49679660  36.67370093 -004.49692588 
111  36.67395607 -004.49719037 
111  36.67386916 -004.49729153 
111  36.67237671 -004.49521774 
111  36.67242202 -004.49515414 
112  36.67275401 -004.49544259  36.67280123 -004.49538568 
111  36.67275401 -004.49544259 
112  36.67239167 -004.49346167  36.67231133 -004.49314690 
111  36.67192862 -004.49256419 
111  36.67149154 -004.49195840 
112  36.67128896 -004.49213396  36.67129393 -004.49243972 
111  36.67128896 -004.49213396 
111  36.67134867 -004.49252125 
112  36.67134867 -004.49252125  36.67138234 -004.49272091 
111  36.67136031 -004.49284190 
112  36.67172090 -004.49405450  36.67199052 -004.49443810 
111  36.67172090 -004.49405450 
111  36.67163233 -004.49418160 
111  36.67079297 -004.49300759 
112  36.67094691 -004.49292304  36.67088919 -004.49263087 
111  36.67094691 -004.49292304 
111  36.67054347 -004.49061136 
111  36.66786089 -004.48685985 
111  36.66790002 -004.48681740 
111  36.66718623 -004.48581641 
111  36.66669508 -004.48525959 
112  36.66669508 -004.48525959  36.66662728 -004.48522511 
112  36.66645671 -004.48529586  36.66637159 -004.48536808 
111  36.66645671 -004.48529586 
111  36.66607768 -004.48566557 
112  36.66592475 -004.48590389  36.66594371 -004.48601172 
111  36.66592475 -004.48590389 
111  36.66607123 -004.48640644 
111  36.66555184 -004.48565515 
111  36.66535415 -004.48587573 
111  36.66501082 -004.48497035 
112  36.66501082 -004.48497035  36.66491722 -004.48467170 
112  36.66519309 -004.48386980  36.66562143 -004.48340700 
111  36.66519309 -004.48386980 
111  36.66580970 -004.48322230 
112  36.66580970 -004.48322230  36.66590375 -004.48313864 
111  36.66603021 -004.48310270 
112  36.66603021 -004.48310270  36.66621938 -004.48304200 
111  36.66644687 -004.48305365 
112  36.66644687 -004.48305365  36.66658638 -004.48306291 
112  36.66677787 -004.48323867  36.66682632 -004.48329884 
111  36.66677787 -004.48323867 
111  36.66790763 -004.48477758 
112  36.66790763 -004.48477758  36.66801221 -004.48494144 
112  36.66804770 -004.48575727  36.66805611 -004.48626223 
111  36.66804770 -004.48575727 
111  36.66832958 -004.48545659 
112  36.66832958 -004.48545659  36.66838600 -004.48538819 
112  36.66840205 -004.48524362  36.66839859 -004.48514433 
111  36.66840205 -004.48524362 
111  36.66898181 -004.48523832 
112  36.66906055 -004.48538338  36.66914614 -004.48539894 
111  36.66906055 -004.48538338 
111  36.66939786 -004.48543319 
111  36.67016199 -004.48653369 
113  36.66976534 -004.48695373 
112  36.68591116 -004.51149250  36.68584122 -004.51134908 
111  36.68591116 -004.51149250 
112  36.68583228 -004.51161186  36.68578431 -004.51167168 
111  36.68583228 -004.51161186 
111  36.68531204 -004.51217991 
112  36.68531204 -004.51217991  36.68521624 -004.51227784 
111  36.68517596 -004.51230762 
112  36.68517596 -004.51230762  36.68532726 -004.51240356 
111  36.68544210 -004.51232943 
112  36.68544210 -004.51232943  36.68557903 -004.51224552 
111  36.68583939 -004.51186899 
114  36.68583939 -004.51186899  36.68589625 -004.51177671 
111  36.68496848 -004.51180248 
112  36.68517924 -004.51162593  36.68529561 -004.51148487 
111  36.68517924 -004.51162593 
112  36.68545135 -004.51126483  36.68550575 -004.51117046 
111  36.68545135 -004.51126483 
112  36.68542881 -004.51078484  36.68523500 -004.51054628 
111  36.68542881 -004.51078484 
111  36.68525349 -004.51062171 
114  36.68525349 -004.51062171  36.68525141 -004.51086052 
112  36.68454481 -004.51153398  36.68454850 -004.51139975 
111  36.68454481 -004.51153398 
111  36.68425772 -004.51159884 
114  36.68425772 -004.51159884  36.68434150 -004.51183051 
111  36.66578897 -004.48521663 
111  36.66666838 -004.48427293 
111  36.66683999 -004.48412680 
