1      299 0 0 LILA Alessandria
100   39.93   3   0 0.25 0 0 0 21   44.92775373  008.62825622    0.00    0.00 1  0 0 0 03   44.92113087  008.62285578    0.00    0.00 1  0 0 0
10   44.92133710  008.62262150 xxx 300.00    60 0.0 0.0    75 101101  1 0 0 0.25 0
10   44.92711260  008.62726880 xxx 120.00   250 0.0 0.0    70 101101  1 0 0 0.25 0
10   44.92205050  008.62261300 xxx 188.00   400 0.0 0.0    38 101101  1 0 0 0.25 0
10   44.92357250  008.62299350 xxx  10.00   760 0.0 0.0   140 101101  1 0 0 0.25 0
10   44.92588420  008.62490080 xxx 220.00  1310 0.0 0.0    70 101101  1 0 0 0.25 0
10   44.92731090  008.62656210 xxx 140.00    50 0.0 0.0    50 101101  1 0 0 0.25 0
10   44.92726900  008.62663170 xxx  70.00    50 0.0 0.0    50 101101  1 0 0 0.25 0
10   44.92146680  008.62255570 xxx  70.00    23 0.0 0.0    34 101101  1 0 0 0.25 0
10   44.92135240  008.62250140 xxx 163.00    38 0.0 0.0    40 101101  1 0 0 0.25 0
10   44.92144390  008.62248990 xxx 188.00    48 0.0 0.0    37 101101  1 0 0 0.25 0
10   44.92734150  008.62666030 xxx  87.00    42 0.0 0.0    50 101101  1 0 0 0.25 0
10   44.92732620  008.62679390 xxx  20.00    50 0.0 0.0    50 101101  1 0 0 0.25 0
10   44.92727280  008.62676050 xxx  15.00    50 0.0 0.0    50 101101  1 0 0 0.25 0
14   44.92623900  008.62393670    0 0 ATC Tower
15   44.92411420  008.62312410  90.00 Ramp
19   44.92108847  008.62194450 1 WS
19   44.92779608  008.62916761 1 WS
