1      371 0 0 LFPZ Saint Cyr l Ecole
100   89.92   3   0 0.05 0 2 0 12L  48.81600380  002.06068921    0.00    0.00 1  0 0 0 30R  48.81264220  002.07212279    0.00    0.00 1  0 0 0
100   60.05   3   0 0.05 0 2 0 12R  48.81461327  002.06125978    0.00    0.00 1  0 0 0 30L  48.81135473  002.07227022    0.00    0.00 1  0 0 0
10   48.81342700  002.06712700 xxx 114.00  2900 0.0 0.0    60 101101  3 0 0 0.25 0
10   48.81316400  002.06426300 xxx 115.00  1560 0.0 0.0    30 101101  3 0 0 0.25 0
10   48.80970800  002.07199900 xxx 308.00  1322 0.0 0.0    32 101101  1 0 0 0.35 0
10   48.81141300  002.06887500 xxx 308.20   632 0.0 0.0    95 161161  1 0 0 0.35 0
10   48.81473500  002.06158500 xxx  24.00   530 0.0 0.0   100 101101  3 0 0 0.25 0
10   48.81046300  002.07096100 xxx 307.00   592 0.0 0.0    32 161161  1 0 0 0.35 0
10   48.80947500  002.07155800 xxx 307.00   552 0.0 0.0    32 161161  1 0 0 0.35 0
10   48.81143600  002.07266100 xxx 177.00   442 0.0 0.0    32 161161  1 0 0 0.35 0
10   48.80812800  002.07210800 xxx 307.00   442 0.0 0.0    32 161161  1 0 0 0.35 0
10   48.81095100  002.06879800 xxx 306.00   232 0.0 0.0   212 161161  1 0 0 0.35 0
10   48.80977600  002.07194400 xxx 215.00   332 0.0 0.0    95 161161  1 0 0 0.35 0
10   48.81253400  002.07241700 xxx 165.50   382 0.0 0.0    32 161161  1 0 0 0.35 0
10   48.81056600  002.07222700 xxx 190.00   372 0.0 0.0    32 161161  1 0 0 0.35 0
10   48.81068400  002.06964600 xxx 307.00   232 0.0 0.0   104 161161  1 0 0 0.35 0
10   48.81046700  002.07255300 xxx 195.00   302 0.0 0.0    32 161161  1 0 0 0.35 0
10   48.81150400  002.06815000 xxx 308.60   262 0.0 0.0    72 161161  1 0 0 0.35 0
10   48.81045200  002.06940700 xxx 307.00   222 0.0 0.0   102 161161  2 0 0 0.35 0
10   48.81094400  002.06760100 xxx 206.00   282 0.0 0.0    32 161161  1 0 0 0.35 0
10   48.80827700  002.07394300 xxx 200.00   282 0.0 0.0    32 161161  1 0 0 0.35 0
10   48.80785800  002.07328400 xxx 255.00   251 0.0 0.0    32 161161  1 0 0 0.35 0
10   48.80994000  002.07121500 xxx 215.00   202 0.0 0.0    72 161161  1 0 0 0.35 0
10   48.81007400  002.07064300 xxx 217.00   172 0.0 0.0    72 161161  1 0 0 0.35 0
10   48.81132900  002.07236000 xxx 180.00   202 0.0 0.0    32 161161  1 0 0 0.35 0
10   48.81212200  002.06754100 xxx 122.00   200 0.0 0.0    30 101101  3 0 0 0.25 0
10   48.81126000  002.06815300 xxx 217.00    72 0.0 0.0   156 161161  1 0 0 0.35 0
10   48.81154300  002.06744200 xxx 218.00   112 0.0 0.0    82 161161  1 0 0 0.35 0
10   48.81089800  002.06723500 xxx 300.00   122 0.0 0.0    32 161161  1 0 0 0.35 0
10   48.81111500  002.06742600 xxx 300.00   102 0.0 0.0    32 161161  1 0 0 0.35 0
14   48.81172200  002.06724900   40 0 ATC Tower
15   48.81037900  002.06978000 307.00 Alcyons Hangar Location
15   48.80844100  002.07150000 135.00 Back Hangar Location
15   48.81095900  002.06710000 135.00 Boulogne Hangar Location
15   48.81063500  002.06899200 307.00 ClubHouse
15   48.81180600  002.06913700 230.00 Helipad
15   48.81154600  002.06607100 307.00 ParkHerbe
15   48.80955100  002.07170900  50.00 taxiway
15   48.81116100  002.06732000 135.00 Tesson Hangar Location
18   48.81470783  002.06794164 1 BCN
19   48.81247300  002.06462000 0 WS
19   48.81436900  002.06951000 0 WS
