1       93 1 0 LIRL LATINA
100   39.93   1   0 0.25 0 1 0 12   41.54676400  012.90065000    0.00   53.04 2  0 0 0 30   41.53810800  012.91738900    0.00  125.88 2  0 0 0
21   41.54605179  012.90291549  2 124.64   3.00 12  PAPI-4L
21   41.53882055  012.91512399  2 304.65   3.00 30  PAPI-4L
10   41.54544070  012.91223910 xxx 257.00   220 0.0 0.0   170 101101  1 0 0 0.25 0
10   41.54579540  012.90378950 xxx 204.64   340 0.0 0.0    70 101101  1 0 0 0.25 0
10   41.54195790  012.91131970 xxx  50.00   380 0.0 0.0    70 101101  1 0 0 0.25 0
10   41.53865050  012.91717820 xxx 124.64   440 0.0 0.0   150 101101  1 0 0 0.25 0
10   41.54575350  012.91420750 xxx 120.00   600 0.0 0.0    70 101101  1 0 0 0.25 0
10   41.53923030  012.91739940 xxx 157.00   630 0.0 0.0    84 101101  1 0 0 0.25 0
10   41.54427720  012.91210370 xxx 166.00   830 0.0 0.0    90 101101  1 0 0 0.25 0
10   41.54474640  012.90819260 xxx 214.64  1100 0.0 0.0    70 101101  1 0 0 0.25 0
10   41.54563140  012.90531440 xxx 124.64  1600 0.0 0.0    70 101101  1 0 0 0.25 0
10   41.54106900  012.91438200 xxx 124.64  1600 0.0 0.0    70 101101  1 0 0 0.25 0
10   41.54275890  012.91604040 xxx 165.00  2000 0.0 0.0    70 101101  1 0 0 0.25 0
10   41.54596330  012.90959550 xxx 124.00   200 0.0 0.0   170 101101  1 0 0 0.25 0
10   41.54542160  012.91148470 xxx  97.00   210 0.0 0.0   170 101101  1 0 0 0.25 0
10   41.53906250  012.91680910 xxx  80.00    70 0.0 0.0    70 101101  1 0 0 0.25 0
10   41.54058460  012.91666030 xxx   0.00    60 0.0 0.0    60 101101  1 0 0 0.25 0
10   41.54631810  012.90385250 xxx 160.00    70 0.0 0.0    60 101101  1 0 0 0.25 0
10   41.54025650  012.91612050 xxx  82.00    70 0.0 0.0    70 101101  1 0 0 0.25 0
10   41.54151920  012.91116240 xxx  80.00    70 0.0 0.0    70 101101  1 0 0 0.25 0
10   41.54221340  012.91183280 xxx  80.00    70 0.0 0.0    70 101101  1 0 0 0.25 0
10   41.54221340  012.91209130 xxx  15.00    70 0.0 0.0    70 101101  1 0 0 0.25 0
10   41.54246520  012.91211130 xxx   0.00    70 0.0 0.0    70 101101  1 0 0 0.25 0
10   41.54230120  012.91215520 xxx 160.00    70 0.0 0.0    70 101101  1 0 0 0.25 0
10   41.54614640  012.90409850 xxx  60.00    80 0.0 0.0    70 101101  1 0 0 0.25 0
10   41.54466250  012.91107370 xxx 100.00   200 0.0 0.0   110 101101  1 0 0 0.25 0
10   41.54660420  012.90173910 xxx 227.64   200 0.0 0.0    70 101101  1 0 0 0.25 0
10   41.54380420  012.90679930 xxx  90.00   170 0.0 0.0   100 101101  1 0 0 0.25 0
10   41.54440690  012.91198730 xxx 200.00   170 0.0 0.0   110 101101  1 0 0 0.25 0
10   41.54183580  012.91096590 xxx  70.00   200 0.0 0.0    80 101101  1 0 0 0.25 0
10   41.54169850  012.91116910 xxx  20.00   210 0.0 0.0    70 101101  1 0 0 0.25 0
10   41.54181670  012.91064360 xxx  86.00   200 0.0 0.0    80 101101  1 0 0 0.25 0
10   41.54379650  012.90743730 xxx 195.00   200 0.0 0.0    80 101101  1 0 0 0.25 0
10   41.53976820  012.91689870 xxx 131.64   200 0.0 0.0    90 101101  1 0 0 0.25 0
10   41.54503250  012.90978720 xxx 120.00   200 0.0 0.0   110 101101  1 0 0 0.25 0
10   41.54480740  012.91041660 xxx 112.00   200 0.0 0.0   110 101101  1 0 0 0.25 0
10   41.54298020  012.91244600 xxx  20.00    70 0.0 0.0    70 101101  1 0 0 0.25 0
10   41.54531480  012.90918350 xxx 124.00   200 0.0 0.0   110 101101  1 0 0 0.25 0
10   41.54558940  012.91419410 xxx  85.00   110 0.0 0.0   140 101101  1 0 0 0.25 0
10   41.54504010  012.91381550 xxx  55.00   200 0.0 0.0   140 101101  1 0 0 0.25 0
10   41.54583360  012.91331390 xxx  40.00   170 0.0 0.0   170 101101  1 0 0 0.25 0
10   41.54537200  012.91429520 xxx  40.00   200 0.0 0.0   140 101101  1 0 0 0.25 0
10   41.54481890  012.91323850 xxx  70.00   200 0.0 0.0   140 101101  1 0 0 0.25 0
10   41.54259870  012.91213230 xxx 214.64   280 0.0 0.0    70 101101  1 0 0 0.25 0
10   41.54552460  012.91079900 xxx 105.00   200 0.0 0.0   170 101101  1 0 0 0.25 0
10   41.54560850  012.91289710 xxx  65.00   200 0.0 0.0   170 101101  1 0 0 0.25 0
10   41.54467770  012.91252800 xxx  80.00   230 0.0 0.0   140 101101  1 0 0 0.25 0
10   41.54047010  012.91643050 xxx 214.64   300 0.0 0.0    70 101101  1 0 0 0.25 0
10   41.54461670  012.91176610 xxx  90.00   200 0.0 0.0   110 101101  1 0 0 0.25 0
10   41.54681780  012.90214060 xxx  70.00   100 0.0 0.0    70 101101  1 0 0 0.25 0
10   41.54542920  012.90363600 xxx   0.00    80 0.0 0.0    70 101101  1 0 0 0.25 0
10   41.54550550  012.90350630 xxx  60.00    80 0.0 0.0    70 101101  1 0 0 0.25 0
10   41.54476930  012.91174890 xxx  40.00    80 0.0 0.0    80 101101  1 0 0 0.25 0
10   41.54584120  012.90930460 xxx  77.00    80 0.0 0.0    80 101101  1 0 0 0.25 0
10   41.54586030  012.91373540 xxx  84.00    80 0.0 0.0    80 101101  1 0 0 0.25 0
10   41.54533770  012.91484740 xxx  20.00   100 0.0 0.0    60 101101  1 0 0 0.25 0
10   41.54430390  012.90768340 xxx   0.00    80 0.0 0.0    80 101101  1 0 0 0.25 0
10   41.54552840  012.90903380 xxx  80.00    80 0.0 0.0    80 101101  1 0 0 0.25 0
10   41.54522710  012.90874580 xxx  70.00    80 0.0 0.0    80 101101  1 0 0 0.25 0
10   41.54688260  012.90246580 xxx  80.00   100 0.0 0.0    70 101101  1 0 0 0.25 0
