1       25 1 0 KMYR Myrtle Beach Intl
100   45.72   1   0 0.25 0 3 1 18   33.69252200 -078.93151400    0.00  304.80 3  5 0 0 36   33.66695800 -078.92512800    0.00  304.80 3  7 0 0
21   33.69009632 -078.93041230  2 168.26   3.00 18  PAPI-4L
21   33.66974321 -078.92631899  2 348.26   3.00 36  PAPI-4L
110   1 0.00 168.26 xxx
111  33.69261164 -078.92822885 
111  33.66843855 -078.92219189 
111  33.66849436 -078.92186915 
113  33.69266745 -078.92790611 
110   1 0.00 168.26 xxx
111  33.69138764 -078.93499580 
111  33.66721455 -078.92895893 
111  33.66727036 -078.92863620 
113  33.69144345 -078.93467307 
110   1 0.00 168.26 xxx
111  33.67550115 -078.93446842 
111  33.66838162 -078.93269057 
111  33.66898885 -078.92917958 
113  33.67610838 -078.93095743 
110   1 0.00 226.36 xxx
111  33.68520547 -078.93338951 
111  33.67975741 -078.94025510 
111  33.67960853 -078.94008449 
113  33.68505659 -078.93321890 
110   1 0.00 248.45 xxx
111  33.68022751 -078.93192806 
111  33.67783664 -078.93920323 
111  33.67753049 -078.93905794 
113  33.67992136 -078.93178277 
110   1 0.00 320.29 xxx
111  33.67362933 -078.92403218 
111  33.67704354 -078.92743948 
111  33.67678067 -078.92781982 
113  33.67336646 -078.92441252 
110   1 0.00 168.26 xxx
111  33.68407277 -078.92588437 
111  33.68091719 -078.92509628 
111  33.68119123 -078.92351163 
113  33.68434681 -078.92429972 
110   1 0.00 193.80 xxx
111  33.68667722 -078.92815157 
111  33.68322493 -078.92917063 
111  33.68312678 -078.92869043 
113  33.68657907 -078.92767137 
110   1 0.00 291.90 xxx
111  33.67488536 -078.93393412 
111  33.67626552 -078.93805968 
111  33.67607464 -078.93815188 
113  33.67469448 -078.93402632 
110   1 0.00 338.54 xxx
111  33.67650866 -078.93839998 
111  33.67976861 -078.93993994 
111  33.67969334 -078.94017002 
113  33.67643339 -078.93863006 
110   1 0.00 249.26 xxx
111  33.68226836 -078.92552587 
111  33.68129603 -078.92861168 
111  33.68110364 -078.92852413 
113  33.68207597 -078.92543832 
110   1 0.00 258.26 xxx
111  33.68696405 -078.92660976 
111  33.68640537 -078.92984055 
111  33.68620395 -078.92979024 
113  33.68676263 -078.92655945 
110   1 0.00 258.26 xxx
111  33.67372405 -078.92330600 
111  33.67316537 -078.92653629 
111  33.67296395 -078.92648600 
113  33.67352263 -078.92325571 
110   1 0.00 249.26 xxx
111  33.68118136 -078.92880589 
111  33.68020903 -078.93189166 
111  33.68001664 -078.93180411 
113  33.68098897 -078.92871834 
110   1 0.00 258.26 xxx
111  33.69312554 -078.92840957 
111  33.69259588 -078.93147274 
111  33.69239446 -078.93142243 
113  33.69292412 -078.92835926 
110   1 0.00 258.26 xxx
111  33.69257254 -078.93153058 
111  33.69204288 -078.93459373 
111  33.69184146 -078.93454342 
113  33.69237112 -078.93148027 
110   1 0.00 256.68 xxx
111  33.66811015 -078.92227233 
111  33.66755214 -078.92510423 
111  33.66724785 -078.92501767 
113  33.66780586 -078.92218577 
110   1 0.00 306.92 xxx
111  33.67978809 -078.93991214 
111  33.68112438 -078.94204936 
111  33.68095991 -078.94219786 
113  33.67962362 -078.94006064 
110   1 0.00 258.26 xxx
111  33.66724119 -078.92530489 
111  33.66681423 -078.92777341 
111  33.66661281 -078.92772311 
113  33.66703977 -078.92525459 
110   1 0.00 258.47 xxx
111  33.68636733 -078.93011353 
111  33.68598025 -078.93239389 
111  33.68577867 -078.93234447 
113  33.68616575 -078.93006411 
110   1 0.00  77.29 xxx
111  33.67081441 -078.93453086 
111  33.67112159 -078.93289433 
111  33.67170759 -078.93305314 
113  33.67140041 -078.93468967 
110   1 0.00  77.29 xxx
111  33.67189741 -078.93485186 
111  33.67220459 -078.93321532 
111  33.67279059 -078.93337414 
113  33.67248341 -078.93501068 
110   1 0.00  77.29 xxx
111  33.66977641 -078.93422585 
111  33.67008359 -078.93258935 
111  33.67066959 -078.93274815 
113  33.67036241 -078.93438465 
110   1 0.00  77.29 xxx
111  33.66809098 -078.93418368 
111  33.66839816 -078.93254722 
111  33.66884502 -078.93266832 
113  33.66853784 -078.93430478 
110   1 0.00  16.21 xxx
111  33.68464929 -078.93376830 
111  33.68593728 -078.93331830 
111  33.68599471 -078.93355570 
113  33.68470672 -078.93400570 
110   1 0.00 346.57 xxx
111  33.68898600 -078.93427814 
111  33.68994113 -078.93455225 
111  33.68982200 -078.93515186 
113  33.68886687 -078.93487775 
110   1 0.00  79.57 xxx
111  33.69219388 -078.93361456 
111  33.69237166 -078.93245383 
111  33.69287612 -078.93256544 
113  33.69269834 -078.93372617 
110   1 0.00 256.57 xxx
111  33.66695849 -078.92605676 
111  33.66673042 -078.92720438 
111  33.66623151 -078.92706124 
113  33.66645958 -078.92591362 
110   1 0.00 346.57 xxx
111  33.66733700 -078.92890725 
111  33.66829213 -078.92918129 
111  33.66817300 -078.92978075 
113  33.66721787 -078.92950671 
110   1 0.00 219.26 xxx
111  33.68488096 -078.92456834 
111  33.68392523 -078.92550709 
111  33.68379504 -078.92531566 
113  33.68475077 -078.92437691 
110   1 0.00 227.62 xxx
111  33.68597993 -078.93239092 
111  33.68522004 -078.93339173 
111  33.68506807 -078.93322508 
113  33.68582796 -078.93222427 
110   1 0.00 219.26 xxx
111  33.68580373 -078.92534449 
111  33.68529401 -078.92584517 
111  33.68492427 -078.92530151 
113  33.68543399 -078.92480083 
110   1 0.00 219.26 xxx
111  33.68545316 -078.92524331 
111  33.68494344 -078.92574398 
111  33.68461884 -078.92526669 
113  33.68512856 -078.92476602 
110   1 0.00 327.15 xxx
111  33.68119993 -078.93658321 
111  33.68207098 -078.93725910 
111  33.68199807 -078.93739479 
113  33.68112702 -078.93671890 
110   1 0.00 313.88 xxx
111  33.68119617 -078.93827846 
111  33.68185212 -078.93909817 
111  33.68170383 -078.93926954 
113  33.68104788 -078.93844983 
110   1 0.00 257.18 xxx
111  33.68262503 -078.93783283 
111  33.68249113 -078.93853995 
111  33.68199097 -078.93840317 
113  33.68212487 -078.93769605 
110   1 0.00  79.26 xxx
111  33.66828018 -078.93124606 
111  33.66839263 -078.93053367 
111  33.66882382 -078.93063194 
113  33.66871137 -078.93134433 
110   1 0.00 313.88 xxx
111  33.68333311 -078.93415119 
111  33.68393963 -078.93490914 
111  33.68383089 -078.93503481 
113  33.68322437 -078.93427686 
110   1 0.00 193.80 xxx
111  33.68330159 -078.92906134 
111  33.68273154 -078.92922961 
111  33.68265041 -078.92883266 
113  33.68322046 -078.92866439 
110   1 0.00 250.10 xxx
111  33.67930324 -078.93414055 
111  33.67916506 -078.93459926 
111  33.67868276 -078.93438945 
113  33.67882094 -078.93393074 
110   1 0.00 250.10 xxx
111  33.67947924 -078.93355355 
111  33.67934106 -078.93401226 
111  33.67885876 -078.93380245 
113  33.67899694 -078.93334374 
110   1 0.00 250.10 xxx
111  33.67966224 -078.93295855 
111  33.67952406 -078.93341726 
111  33.67904176 -078.93320745 
113  33.67917994 -078.93274874 
110   1 0.00 226.43 xxx
111  33.69023057 -078.93464294 
111  33.68982599 -078.93515409 
111  33.68959943 -078.93489506 
113  33.69000401 -078.93438391 
110   1 0.00 136.43 xxx
111  33.66665789 -078.92754917 
111  33.66623259 -078.92706305 
111  33.66644811 -078.92679083 
113  33.66687341 -078.92727695 
110   1 0.00 319.43 xxx
111  33.69242574 -078.93209984 
111  33.69287163 -078.93255868 
111  33.69266826 -078.93284416 
113  33.69222237 -078.93238532 
110   1 0.00 226.43 xxx
111  33.66857757 -078.92927197 
111  33.66817299 -078.92978299 
111  33.66794643 -078.92952403 
113  33.66835101 -078.92901301 
110   1 0.00 185.28 xxx
111  33.66707544 -078.92615552 
111  33.66647454 -078.92622225 
111  33.66645056 -078.92591048 
113  33.66705146 -078.92584375 
110   1 0.00 275.28 xxx
111  33.68907097 -078.93412650 
111  33.68912650 -078.93484868 
111  33.68886703 -078.93487750 
113  33.68881150 -078.93415532 
110   1 0.00   8.28 xxx
111  33.69206165 -078.93351426 
111  33.69265882 -078.93340981 
111  33.69269635 -078.93371974 
113  33.69209918 -078.93382419 
110   1 0.00 275.28 xxx
111  33.66741497 -078.92876260 
111  33.66747050 -078.92948459 
111  33.66721103 -078.92951340 
113  33.66715550 -078.92879141 
110   1 0.00 304.99 xxx
111  33.67970925 -078.93913107 
111  33.68005529 -078.93972517 
111  33.67988675 -078.93986693 
113  33.67954071 -078.93927283 
110   1 0.00 313.88 xxx
111  33.68022400 -078.93954897 
111  33.68064228 -078.94007167 
111  33.68049400 -078.94024303 
113  33.68007572 -078.93972033 
110   1 0.00 345.78 xxx
111  33.68504140 -078.92525129 
111  33.68540036 -078.92536061 
111  33.68529660 -078.92585271 
113  33.68493764 -078.92574339 
110   1 0.00 313.88 xxx
111  33.68302587 -078.93583236 
111  33.68346887 -078.93638597 
111  33.68336013 -078.93651164 
113  33.68291713 -078.93595803 
110   1 0.00 313.88 xxx
111  33.68054987 -078.93786237 
111  33.68099287 -078.93841596 
111  33.68088413 -078.93854163 
113  33.68044113 -078.93798804 
110   1 0.00 250.10 xxx
111  33.68002059 -078.93348225 
111  33.67989455 -078.93390068 
111  33.67951541 -078.93373575 
113  33.67964145 -078.93331732 
110   1 0.00 250.10 xxx
111  33.68019559 -078.93294825 
111  33.68006955 -078.93336668 
111  33.67969041 -078.93320175 
113  33.67981645 -078.93278332 
110   1 0.00 250.10 xxx
111  33.67929959 -078.93566425 
111  33.67917355 -078.93608267 
111  33.67879441 -078.93591775 
113  33.67892045 -078.93549933 
110   1 0.00 250.10 xxx
111  33.67980259 -078.93405425 
111  33.67967655 -078.93447268 
111  33.67929741 -078.93430775 
113  33.67942345 -078.93388932 
110   1 0.00 353.97 xxx
111  33.68512533 -078.92476514 
111  33.68543903 -078.92480496 
111  33.68539667 -078.92528686 
113  33.68508297 -078.92524704 
110   1 0.00 317.44 xxx
111  33.68525540 -078.93208144 
111  33.68566150 -078.93252959 
111  33.68557060 -078.93264856 
113  33.68516450 -078.93220041 
110   1 0.00  17.61 xxx
111  33.68451762 -078.92525413 
111  33.68490456 -078.92510653 
111  33.68498838 -078.92542387 
113  33.68460144 -078.92557147 
110   1 0.00 226.43 xxx
111  33.68371730 -078.93639318 
111  33.68343750 -078.93674666 
111  33.68324870 -078.93653082 
113  33.68352850 -078.93617734 
110   1 0.00 347.29 xxx
111  33.68402462 -078.92498174 
111  33.68442064 -078.92508908 
111  33.68437538 -078.92533026 
113  33.68397936 -078.92522292 
110   1 0.00 313.88 xxx
111  33.68211166 -078.93714558 
111  33.68243108 -078.93754475 
111  33.68232234 -078.93767042 
113  33.68200292 -078.93727125 
110   1 0.00 271.67 xxx
111  33.68243069 -078.93752558 
111  33.68244411 -078.93807913 
111  33.68229331 -078.93808442 
113  33.68227989 -078.93753087 
110   1 0.00 281.15 xxx
111  33.68466267 -078.92525876 
111  33.68474117 -078.92573743 
111  33.68453933 -078.92578524 
113  33.68446083 -078.92530657 
110   1 0.00 317.72 xxx
111  33.68436002 -078.92499143 
111  33.68466038 -078.92531965 
111  33.68452198 -078.92550257 
113  33.68422162 -078.92517435 
110   1 0.00 336.44 xxx
111  33.69264630 -078.92790306 
111  33.69297819 -078.92807701 
111  33.69288170 -078.92834294 
113  33.69254981 -078.92816899 
110   1 0.00  34.23 xxx
111  33.67276397 -078.92635976 
111  33.67305425 -078.92612244 
111  33.67319003 -078.92636224 
113  33.67289975 -078.92659956 
110   1 0.00 118.23 xxx
111  33.69230570 -078.93197151 
111  33.69213963 -078.93159972 
111  33.69235230 -078.93146249 
113  33.69251837 -078.93183428 
110   1 0.00 123.13 xxx
111  33.67348687 -078.92370991 
111  33.67329498 -078.92335661 
111  33.67349713 -078.92319809 
113  33.67368902 -078.92355139 
110   1 0.00 304.23 xxx
111  33.66757304 -078.92477803 
111  33.66777054 -078.92512682 
111  33.66757096 -078.92528997 
113  33.66737346 -078.92494118 
110   1 0.00 213.13 xxx
111  33.66838797 -078.92214816 
111  33.66809395 -078.92237872 
111  33.66796203 -078.92213584 
113  33.66825605 -078.92190528 
110   1 0.00 219.05 xxx
111  33.66822737 -078.92215273 
111  33.66795470 -078.92241851 
111  33.66780263 -078.92219327 
113  33.66807530 -078.92192749 
110   1 0.00 189.31 xxx
111  33.66846276 -078.92215198 
111  33.66811629 -078.92222023 
111  33.66807724 -078.92193402 
113  33.66842371 -078.92186577 
110   1 0.00 213.13 xxx
111  33.67393397 -078.92351416 
111  33.67363995 -078.92374474 
111  33.67350803 -078.92350184 
113  33.67380205 -078.92327126 
110   1 0.00  34.23 xxx
111  33.68600097 -078.92966376 
111  33.68629125 -078.92942640 
111  33.68642703 -078.92966624 
113  33.68613675 -078.92990360 
110   1 0.00 295.23 xxx
111  33.68026735 -078.93157834 
111  33.68041701 -078.93196001 
111  33.68019865 -078.93208366 
113  33.68004899 -078.93170199 
110   1 0.00  25.23 xxx
111  33.67974775 -078.93182072 
111  33.68006536 -078.93164088 
111  33.68016825 -078.93190328 
113  33.67985064 -078.93208312 
110   1 0.00 114.13 xxx
111  33.68089662 -078.92914582 
111  33.68075309 -078.92876076 
111  33.68097338 -078.92864218 
113  33.68111691 -078.92902724 
110   1 0.00 204.13 xxx
111  33.68137755 -078.92891712 
111  33.68105713 -078.92908961 
111  33.68095845 -078.92882488 
113  33.68127887 -078.92865239 
110   1 0.00 123.13 xxx
111  33.68672387 -078.92700595 
111  33.68653198 -078.92665259 
111  33.68673413 -078.92649405 
113  33.68692602 -078.92684741 
110   1 0.00 213.13 xxx
111  33.68716397 -078.92681016 
111  33.68686995 -078.92704078 
111  33.68673803 -078.92679784 
113  33.68703205 -078.92656722 
110   1 0.00 304.23 xxx
111  33.68644104 -078.92945398 
