1      264 1 0 KGTR Golden Triangle Rgnl
100   45.72   1   0 0.25 0 3 1 18   33.45926400 -088.59128300    0.00    0.00 3  8 0 0 36   33.44140600 -088.59145800    0.00    0.00 3  0 0 1
21   33.45632397 -088.59086028  1 180.47   3.00 18  VASI
21   33.44320887 -088.59189181  1   0.47   3.00 36  VASI
110   1 0.00 180.47 xxx
111  33.45927804 -088.59004439 
111  33.44141909 -088.59021998 
111  33.44141796 -088.59005561 
113  33.45927691 -088.58988002 
110   1 0.00 180.47 xxx
111  33.45594650 -088.58925481 
111  33.45080907 -088.58930532 
111  33.45080750 -088.58907519 
113  33.45594493 -088.58902468 
110   1 0.00  90.07 xxx
111  33.45482868 -088.59006100 
111  33.45482417 -088.58562920 
111  33.45496132 -088.58562900 
113  33.45496583 -088.59006080 
110   1 0.00 180.47 xxx
111  33.45684919 -088.58967243 
111  33.45484414 -088.58969214 
111  33.45484081 -088.58920557 
113  33.45684586 -088.58918586 
110   1 0.00 180.47 xxx
111  33.45253337 -088.58910642 
111  33.45081632 -088.58912330 
111  33.45081063 -088.58829158 
113  33.45252768 -088.58827470 
110   1 0.00 180.47 xxx
111  33.45444394 -088.58907012 
111  33.45306975 -088.58908363 
111  33.45306406 -088.58825188 
113  33.45443825 -088.58823837 
110   1 0.00  90.07 xxx
111  33.45238647 -088.59122412 
111  33.45238438 -088.58916609 
111  33.45252153 -088.58916588 
113  33.45252362 -088.59122391 
110   1 0.00 180.47 xxx
111  33.45488434 -088.58693572 
111  33.45336478 -088.58695066 
111  33.45336366 -088.58678628 
113  33.45488322 -088.58677134 
110   1 0.00 180.47 xxx
111  33.45489143 -088.58642451 
111  33.45353370 -088.58643786 
111  33.45353257 -088.58627349 
113  33.45489030 -088.58626014 
110   1 0.00 180.47 xxx
111  33.45488743 -088.58592151 
111  33.45352970 -088.58593486 
111  33.45352857 -088.58577049 
113  33.45488630 -088.58575714 
110   1 0.00  90.07 xxx
111  33.44826606 -088.59125678 
111  33.44826479 -088.59001742 
