1     2977 1 1 KGPI GLACIER PARK INTL
100   45.72   1   0 0.25 0 2 0 02   48.30106407 -114.26526228    0.00    0.00 3  6 0 0 20   48.31910993 -114.24643972    0.00    0.00 3  0 0 1
100   22.86   1   0 0.25 0 2 0 12   48.31795152 -114.25817861    0.00  198.12 2  0 0 0 30   48.31100048 -114.24819739    0.00  164.59 2  0 0 0
21   48.30349256 -114.26346895  2  34.74   3.00 02  PAPI-4L
21   48.31740106 -114.24748400  2 214.76   3.00 20  PAPI-4L
21   48.31209447 -114.25039340  2 316.32   3.00 30  PAPI-4L
110   1 0.00 124.75 xxx
111  48.30098005 -114.26502361 
111  48.30058762 -114.26417322 
111  48.30078595 -114.26396639 
113  48.30117838 -114.26481678 
110   1 0.00 124.75 xxx
111  48.30648392 -114.25930473 
111  48.30596797 -114.25818657 
111  48.30618208 -114.25796327 
113  48.30669803 -114.25908143 
110   1 0.00 124.75 xxx
111  48.31883201 -114.24642634 
111  48.31844896 -114.24559599 
111  48.31861799 -114.24541966 
113  48.31900104 -114.24625001 
110   1 0.00  34.75 xxx
111  48.30068520 -114.26346004 
111  48.31811354 -114.24528181 
111  48.31823080 -114.24553596 
113  48.30080246 -114.26371419 
110   1 0.00 259.10 xxx
111  48.30089228 -114.26348658 
111  48.30079373 -114.26425590 
111  48.30059172 -114.26419742 
113  48.30069027 -114.26342810 
110   1 0.00 351.00 xxx
111  48.30641396 -114.25870563 
111  48.30696393 -114.25883659 
111  48.30693004 -114.25915837 
113  48.30638007 -114.25902741 
110   1 0.00  75.00 xxx
111  48.30612728 -114.25837378 
111  48.30625294 -114.25766872 
111  48.30639072 -114.25772422 
113  48.30626506 -114.25842928 
110   1 0.00  90.30 xxx
111  48.31199609 -114.26497346 
111  48.31195773 -114.25395753 
111  48.31208391 -114.25395654 
113  48.31212227 -114.26497247 
110   1 0.00  90.30 xxx
111  48.31172735 -114.26496751 
111  48.31172264 -114.26361476 
111  48.31201065 -114.26361249 
113  48.31201536 -114.26496524 
110   1 0.00  90.30 xxx
111  48.31170417 -114.25819632 
111  48.31170182 -114.25751994 
111  48.31198983 -114.25751768 
113  48.31199218 -114.25819406 
110   1 0.00  34.50 xxx
111  48.31118351 -114.25394522 
111  48.31198375 -114.25311827 
111  48.31210649 -114.25338678 
113  48.31130625 -114.25421373 
110   1 0.00 351.00 xxx
111  48.31811272 -114.24530092 
111  48.31862747 -114.24542352 
111  48.31859528 -114.24572908 
113  48.31808053 -114.24560648 
110   1 0.00  60.00 xxx
111  48.31828199 -114.24704163 
111  48.31868658 -114.24598782 
111  48.31893601 -114.24620437 
113  48.31853142 -114.24725818 
110   1 0.00 123.00 xxx
111  48.30823916 -114.25574238 
111  48.30766101 -114.25440387 
111  48.30781284 -114.25425562 
113  48.30839099 -114.25559413 
110   2 0.00  34.80 xxx
111  48.30701341 -114.25371288 
111  48.30843242 -114.25223010 
111  48.30891459 -114.25327312 
113  48.30749558 -114.25475590 
110   1 0.00   0.00 xxx
111  48.30860421 -114.25290653 
111  48.31081779 -114.25290653 
111  48.31081779 -114.25320347 
113  48.30860421 -114.25320347 
110   1 0.00 336.00 xxx
111  48.31064286 -114.25318756 
111  48.31146477 -114.25373777 
111  48.31139114 -114.25398644 
113  48.31056923 -114.25343623 
110   1 0.00 270.00 xxx
111  48.31057302 -114.24935999 
111  48.31057302 -114.25301401 
111  48.30970898 -114.25301401 
113  48.30970898 -114.24935999 
110   1 0.00 102.00 xxx
111  48.31017378 -114.25360709 
111  48.31009508 -114.25305039 
111  48.31050022 -114.25292091 
113  48.31057892 -114.25347761 
110   1 0.00  90.50 xxx
111  48.31188036 -114.25353246 
111  48.31187061 -114.25185392 
111  48.31205164 -114.25185154 
113  48.31206139 -114.25353008 
110   1 0.00 332.50 xxx
111  48.31175535 -114.25201365 
111  48.31202785 -114.25222695 
111  48.31193665 -114.25249035 
113  48.31166415 -114.25227705 
110   1 0.00 124.30 xxx
111  48.31052746 -114.25229913 
111  48.31002046 -114.25118163 
111  48.31106054 -114.25011487 
113  48.31156754 -114.25123237 
110   1 0.00 315.80 xxx
111  48.31036262 -114.24910143 
111  48.31206559 -114.25159143 
111  48.31193938 -114.25178657 
113  48.31023641 -114.24929657 
110   1 0.00 316.10 xxx
111  48.30902748 -114.24718786 
111  48.31103753 -114.25009615 
111  48.31016452 -114.25146014 
113  48.30815447 -114.24855185 
110   1 0.00  45.30 xxx
111  48.30741263 -114.24966524 
111  48.30883074 -114.24751067 
111  48.30996937 -114.24920476 
113  48.30855126 -114.25135933 
110   1 0.00   0.00 xxx
111  48.30883715 -114.25005626 
111  48.30973685 -114.25005626 
111  48.30973685 -114.25070374 
113  48.30883715 -114.25070374 
110   1 0.00 351.00 xxx
111  48.31186279 -114.25144052 
111  48.31214726 -114.25150827 
111  48.31210521 -114.25190748 
113  48.31182074 -114.25183973 
110   1 0.00  46.90 xxx
111  48.31023508 -114.24942390 
111  48.31211679 -114.24640047 
111  48.31220892 -114.24653010 
113  48.31032721 -114.24955353 
110   1 0.00  90.00 xxx
111  48.31161168 -114.24726263 
111  48.31161168 -114.24582737 
111  48.31175432 -114.24582737 
113  48.31175432 -114.24726263 
110   1 0.00 125.40 xxx
111  48.31334204 -114.24948984 
111  48.31186114 -114.24635652 
