1      173 1 1 KBDL BRADLEY INTL
100   60.96   1   0 0.25 1 3 0 06   41.93201400 -072.69658100    0.00    0.00 3  2 1 0 24   41.95066400 -072.67213300    0.00  300.53 3  8 1 0
100   45.72   1   0 0.25 0 3 0 15   41.94239700 -072.69325300    0.00  304.19 2  0 0 1 33   41.92925600 -072.67526700    0.00    0.00 3 10 0 0
100   30.48   1   0 0.25 0 2 0 01   41.93132200 -072.67956400    0.00    0.00 2  0 0 0 19   41.94543600 -072.67988300    0.00  304.80 2  0 0 0
21   41.93440853 -072.69432997  2  44.27   3.00 06  PAPI-4L
21   41.94142400 -072.69114620  2 134.48   3.00 15  PAPI-4L
21   41.94843150 -072.67417377  2 224.29   3.00 24  PAPI-4L
21   41.93106451 -072.67846408  1 314.49   3.00 33  VASI
10   41.93288040 -072.69733430 xxx 134.28   660 0.0 0.0   150 161161  1 0 0 0.25 0
10   41.92770000 -072.67731480 xxx  44.00   360 0.0 0.0   200 161161  1 0 0 0.25 0
10   41.93177030 -072.69393920 xxx  44.27   250 0.0 0.0   180 161161  1 0 0 0.25 0
10   41.94745250 -072.67319490 xxx  80.00   300 0.0 0.0   140 161161  1 0 0 0.25 0
10   41.93368910 -072.69844060 xxx 134.27   300 0.0 0.0   150 161161  1 0 0 0.25 0
10   41.92871090 -072.67601010 xxx  10.00   300 0.0 0.0   160 161161  1 0 0 0.25 0
10   41.93750000 -072.69354250 xxx 134.27   350 0.0 0.0   120 161161  1 0 0 0.25 0
10   41.93183900 -072.69589230 xxx 134.27   360 0.0 0.0   150 161161  1 0 0 0.25 0
10   41.92894740 -072.67610930 xxx  45.00   370 0.0 0.0   150 161161  1 0 0 0.25 0
10   41.94586180 -072.67477420 xxx 134.27   400 0.0 0.0   140 161161  1 0 0 0.25 0
10   41.93409730 -072.68310550 xxx  44.92   400 0.0 0.0   150 161161  1 0 0 0.25 0
10   41.94907380 -072.67093660 xxx 359.00   210 0.0 0.0   120 161161  1 0 0 0.25 0
10   41.93352510 -072.67894740 xxx 110.00   430 0.0 0.0   120 161161  1 0 0 0.25 0
10   41.93113330 -072.67956540 xxx   0.00   201 0.0 0.0   100 101101  1 0 0 0.25 0
10   41.93719100 -072.67888640 xxx  89.03   450 0.0 0.0   120 161161  1 0 0 0.25 0
10   41.93915560 -072.68579100 xxx 134.27   440 0.0 0.0   150 161161  1 0 0 0.25 0
10   41.94517900 -072.67799380 xxx 134.27   450 0.0 0.0   150 161161  1 0 0 0.25 0
10   41.93814090 -072.69383240 xxx 120.00   210 0.0 0.0   420 161161  1 0 0 0.25 0
10   41.94976810 -072.67166900 xxx 134.27   500 0.0 0.0   150 161161  1 0 0 0.25 0
10   41.94015120 -072.67645260 xxx 359.03   370 0.0 0.0   300 161161  1 0 0 0.25 0
10   41.93270110 -072.67871090 xxx  34.30   600 0.0 0.0   100 161161  1 0 0 0.25 0
10   41.93583300 -072.69034580 xxx 134.27   600 0.0 0.0   150 161161  1 0 0 0.25 0
10   41.94159320 -072.69413760 xxx  44.92   670 0.0 0.0   100 161161  1 0 0 0.25 0
10   41.94015120 -072.67742160 xxx 269.03   400 0.0 0.0   150 161161  1 0 0 0.25 0
10   41.92733760 -072.67799380 xxx  40.00   200 0.0 0.0   150 161161  1 0 0 0.25 0
10   41.93112180 -072.67982480 xxx   0.00   150 0.0 0.0   100 161161  1 0 0 0.25 0
10   41.94404220 -072.67566680 xxx   0.00   200 0.0 0.0   100 161161  1 0 0 0.25 0
10   41.94509510 -072.67338560 xxx 353.00   200 0.0 0.0   100 161161  1 0 0 0.25 0
10   41.92720030 -072.67896270 xxx   0.00   200 0.0 0.0   100 101101  1 0 0 0.25 0
10   41.92998120 -072.67459110 xxx  44.92   710 0.0 0.0   100 161161  1 0 0 0.25 0
10   41.94034580 -072.69430540 xxx 136.00   650 0.0 0.0   150 161161  1 0 0 0.25 0
10   41.94620900 -072.67537690 xxx  45.27  3410 0.0 0.0   150 161161  1 0 0 0.25 0
10   41.93863300 -072.67810060 xxx 359.03  4050 0.0 0.0   130 161161  1 0 0 0.25 0
10   41.93993380 -072.68349460 xxx  42.27  3000 0.0 0.0   150 161161  1 0 0 0.25 0
10   41.93067170 -072.67973330 xxx 134.27  2500 0.0 0.0   270 161161  1 0 0 0.25 0
10   41.93787380 -072.69480130 xxx 141.27   200 0.0 0.0   850 161161  1 0 0 0.25 0
10   41.92783360 -072.67659760 xxx  10.00   490 0.0 0.0   350 161161  1 0 0 0.25 0
10   41.94021610 -072.69463350 xxx 124.92   700 0.0 0.0   150 161161  1 0 0 0.25 0
10   41.93152240 -072.69426730 xxx  92.00   720 0.0 0.0   150 161161  1 0 0 0.25 0
10   41.93454740 -072.67660520 xxx   0.00   620 0.0 0.0   250 161161  1 0 0 0.25 0
10   41.94124980 -072.69608310 xxx 126.00   600 0.0 0.0   300 161161  1 0 0 0.25 0
10   41.92765810 -072.68009950 xxx 130.00   680 0.0 0.0   250 161161  1 0 0 0.25 0
10   41.94826130 -072.67192840 xxx  44.27   750 0.0 0.0   200 161161  1 0 0 0.25 0
10   41.93749620 -072.69519040 xxx  60.00   770 0.0 0.0   200 161161  1 0 0 0.25 0
10   41.93809890 -072.67641450 xxx   0.00   600 0.0 0.0   400 161161  1 0 0 0.25 0
10   41.94477460 -072.67544560 xxx  33.00   840 0.0 0.0   170 161161  1 0 0 0.25 0
10   41.93653110 -072.69396210 xxx  44.27  3300 0.0 0.0   150 161161  1 0 0 0.25 0
10   41.93548200 -072.68864440 xxx  43.50   700 0.0 0.0   340 161161  1 0 0 0.25 0
10   41.94447710 -072.67435460 xxx  82.00   690 0.0 0.0   390 161161  1 0 0 0.25 0
10   41.94507220 -072.67432400 xxx  46.00   900 0.0 0.0   300 161161  1 0 0 0.25 0
10   41.93416980 -072.67539220 xxx   0.00   900 0.0 0.0   500 161161  1 0 0 0.25 0
10   41.93683240 -072.67517090 xxx  90.00  1000 0.0 0.0   500 161161  1 0 0 0.25 0
10   41.93172840 -072.67623140 xxx 134.92  1600 0.0 0.0    80 161161  1 0 0 0.25 0
10   41.94379810 -072.67594910 xxx  84.00  1600 0.0 0.0   100 161161  1 0 0 0.25 0
