1        9 1 1 KGON GROTON NEW LONDON
100   45.72   1   0 0.25 0 3 0 05   41.32503300 -072.04802800    0.00    0.00 3  8 0 0 23   41.33641400 -072.03785300    0.00    0.00 2  0 0 1
100   30.48   1   0 0.25 0 3 0 15   41.33311700 -072.05301400   93.57    0.00 2  0 0 0 33   41.32534700 -072.04272500   62.48    0.00 2  0 0 1
21   41.32706787 -072.04685662  2  33.87   3.00 05  PAPI-4L
21   41.33470973 -072.03877269  1 213.88   3.00 23  VASI
21   41.32678582 -072.04525925  2 315.17   3.00 33  PAPI-4L
10   41.32515720 -072.04534150 xxx  84.78  1360 0.0 0.0    50 101101  1 0 0 0.25 0
10   41.33192060 -072.04840090 xxx 134.71   460 0.0 0.0   210 161161  1 0 0 0.25 0
10   41.33364110 -072.04358670 xxx  33.34   600 0.0 0.0   100 161161  1 0 0 0.25 0
10   41.32837680 -072.04885100 xxx  44.71   700 0.0 0.0    50 101101  1 0 0 0.25 0
10   41.32988740 -072.04638670 xxx  82.34   750 0.0 0.0    50 161161  1 0 0 0.25 0
10   41.33337780 -072.04952240 xxx 134.71   680 0.0 0.0   200 101101  1 0 0 0.25 0
10   41.33390430 -072.04411320 xxx  33.34   600 0.0 0.0   300 101101  1 0 0 0.25 0
10   41.33031850 -072.04784390 xxx 172.34   920 0.0 0.0    75 161161  1 0 0 0.25 0
10   41.32753370 -072.05150600 xxx  82.34  1000 0.0 0.0    50 101101  1 0 0 0.25 0
10   41.33510970 -072.04138180 xxx  33.34  1000 0.0 0.0   130 161161  1 0 0 0.25 0
10   41.33101650 -072.04641720 xxx  82.34   800 0.0 0.0   450 161161  1 0 0 0.25 0
10   41.32751080 -072.04293060 xxx   0.00  1210 0.0 0.0   100 161161  1 0 0 0.25 0
10   41.33081440 -072.05402370 xxx  19.00  1680 0.0 0.0    50 101101  1 0 0 0.25 0
10   41.33237460 -072.04401400 xxx  33.34  1500 0.0 0.0   250 161161  1 0 0 0.25 0
10   41.32796100 -072.04770660 xxx  33.34  1787 0.0 0.0   100 161161  1 0 0 0.25 0
10   41.33152770 -072.05007170 xxx 134.71  1838 0.0 0.0    50 161161  1 0 0 0.25 0
10   41.33354570 -072.04230500 xxx  33.34  3085 0.0 0.0   100 161161  1 0 0 0.25 0
10   41.33251950 -072.04952240 xxx 134.71  1200 0.0 0.0    50 161161  1 0 0 0.25 0
10   41.32558440 -072.04882050 xxx 123.34   550 0.0 0.0   100 161161  1 0 0 0.25 0
10   41.33278270 -072.05059050 xxx 134.71   540 0.0 0.0   130 161161  1 0 0 0.25 0
10   41.32592770 -072.04305270 xxx 134.71   250 0.0 0.0    81 161161  1 0 0 0.25 0
10   41.33318330 -072.05066680 xxx  44.71    60 0.0 0.0    40 161161  1 0 0 0.25 0
10   41.33336640 -072.05091860 xxx  44.71    60 0.0 0.0    40 161161  1 0 0 0.25 0
10   41.33331300 -072.05149840 xxx 134.71   130 0.0 0.0    50 161161  1 0 0 0.25 0
10   41.33267210 -072.04932400 xxx  44.34   132 0.0 0.0    50 161161  1 0 0 0.25 0
10   41.33319090 -072.05194850 xxx 134.71   150 0.0 0.0   100 161161  1 0 0 0.25 0
10   41.33391950 -072.05052950 xxx  44.71   300 0.0 0.0   100 101101  1 0 0 0.25 0
10   41.32931140 -072.04338070 xxx 123.34   350 0.0 0.0   100 161161  1 0 0 0.25 0
10   41.33485030 -072.04033660 xxx 123.34   400 0.0 0.0    75 161161  1 0 0 0.25 0
10   41.33395390 -072.05151370 xxx  70.00   300 0.0 0.0   200 101101  1 0 0 0.25 0
10   41.32987210 -072.04478450 xxx 123.34   400 0.0 0.0   100 161161  1 0 0 0.25 0
10   41.33663560 -072.03865810 xxx 123.34   400 0.0 0.0   100 161161  1 0 0 0.25 0
10   41.33024600 -072.04579930 xxx  82.34   360 0.0 0.0   200 161161  1 0 0 0.25 0
10   41.33200450 -072.05007170 xxx  44.71   500 0.0 0.0   100 161161  1 0 0 0.25 0
10   41.33339690 -072.05191040 xxx  69.40   548 0.0 0.0    55 161161  1 0 0 0.25 0
10   41.33296200 -072.05175020 xxx   0.00   134 0.0 0.0    68 161161  1 0 0 0.25 0
10   41.32782750 -072.05411530 xxx 126.92   600 0.0 0.0    50 101101  1 0 0 0.25 0
10   41.32883830 -072.05146790 xxx  82.34  2000 0.0 0.0   150 101101  2 0 0 0.25 0
10   41.32973100 -072.04263310 xxx  82.34   550 0.0 0.0   150 101101  2 0 0 0.25 0
14   41.33192440 -072.04539490   30 0 ATC Tower
15   41.33139800 -072.04589840  82.34 Ramp
18   41.32990996 -072.04696337 4 BCN
19   41.32503535 -072.04901570 1 WS
19   41.33360162 -072.05288306 1 WS
19   41.33641156 -072.03686512 1 WS
19   41.32486238 -072.04285600 1 WS
50 12700 ATIS
51 12560 CTAF
52 11985 CLNC DEL
53 12165 GND
54 12560 TWR
55 12575 PROVIDENCE APP/DEP
