1       25 0 0 KPGD Charlotte Co
100   46.02   1   0 0.00 0 3 0 04   26.91018000 -081.99214400    0.00    0.00 2  1 0 1 22   26.92745800 -081.98138700    0.00    0.00 2  0 0 1
100   46.02   1   0 0.00 0 2 0 15   26.92366300 -081.99918000  170.99    0.00 2  0 0 1 33   26.91022560 -081.99020700    0.00    0.00 2  0 0 1
100   17.98   1   0 0.00 0 0 0 09   26.92349229 -081.99814271    0.00   14.94 1  0 0 0 27   26.92359325 -081.99003402    0.00    0.00 1  0 0 0
21   26.91262615 -081.99126629  2  29.05   3.00 03  PAPI-4L
21   26.92066351 -081.99661158  2 149.31   3.00 15  PAPI-4L
21   26.92526332 -081.98219635  2 209.05   3.00 21  PAPI-4L
21   26.91203186 -081.99197259  2 329.31   3.00 33  PAPI-4L
110   1 0.00 149.20 Taxiway A
111  26.92257383 -082.00040403 102 
111  26.92242759 -082.00030702 
111  26.92222150 -082.00016901 102 
111  26.92203468 -082.00004347 
111  26.92187932 -081.99993889 102 
111  26.92176732 -081.99986570 
111  26.92152637 -081.99970445 102 
111  26.92134670 -081.99958509 
111  26.92114022 -081.99944756 102 
111  26.92092321 -081.99930214 
111  26.92075700 -081.99919159 102 
111  26.92027816 -081.99887098 
111  26.92013016 -081.99877156 102 
111  26.91988983 -081.99861269 
111  26.91875337 -081.99785373 102 
111  26.91824100 -081.99751113 
111  26.91435558 -081.99491704 102 
111  26.91317921 -081.99413124 
111  26.91281009 -081.99388443 102 
111  26.91039387 -081.99227127 
111  26.91073847 -081.99205640 102 
112  26.91075849 -081.99226133  26.91085211 -081.99237081 
111  26.91075849 -081.99226133 102 
111  26.91105301 -081.99253293 102 
111  26.91168246 -081.99295446 
111  26.91240104 -081.99343495 102 
111  26.91635716 -081.99607437 
111  26.91758190 -081.99689281 102 
111  26.92232307 -082.00005795 102 
113  26.92266808 -082.00021443 
110   1 0.00 119.00 Taxiway A
111  26.91008153 -081.99194286 102 
111  26.91002659 -081.99184191 102 
111  26.90972321 -081.99122023 
112  26.90972321 -081.99122023  26.90965351 -081.99106179 102 
112  26.90991627 -081.99058000  26.91014236 -081.99044379 
111  26.90991627 -081.99058000 102 
111  26.91010657 -081.99045937 
111  26.91012157 -081.99040474 
111  26.91060260 -081.99072375 
112  26.91060260 -081.99072375  26.91037943 -081.99064231 102 
111  26.91025551 -081.99072227 102 
111  26.91001004 -081.99088929 
112  26.91001004 -081.99088929  26.90987752 -081.99097153 102 
111  26.90993557 -081.99116456 102 
111  26.91013140 -081.99174294 102 
113  26.91021922 -081.99185800 
110   1 0.00  59.20 Taxiway A
111  26.92354613 -081.99936044 102 
111  26.92305390 -082.00027625 
112  26.92305390 -082.00027625  26.92288159 -082.00056613 102 
111  26.92257383 -082.00040403 
111  26.92266808 -082.00021443 102 
112  26.92287457 -082.00018210  26.92297795 -082.00009755 
111  26.92287457 -082.00018210 102 
111  26.92311563 -081.99985631 102 
