1       18 1 1 KHFD HARTFORD BRAINARD
100   45.72   1   0 0.25 0 3 0 02   41.73163900 -072.64981100  125.27    0.00 2  0 0 1 20   41.74361400 -072.64729400  170.69    0.00 2  0 0 1
100   21.64   1   0 0.25 0 3 0 11   41.73419200 -072.65758100    0.00    0.00 2  0 0 0 29   41.73320600 -072.64920600   80.77    0.00 2  0 0 0
21   41.73458924 -072.64970199  1   8.91   3.00 02  VASI
21   41.74026000 -072.64748806  1 188.92   3.00 20  VASI
10   41.74327850 -072.64890290 xxx  75.00   790 0.0 0.0    60 161161  1 0 0 0.25 0
10   41.73810200 -072.65150450 xxx   8.88   650 0.0 0.0   450 161161  1 0 0 0.25 0
10   41.74114230 -072.64986420 xxx   8.88  1100 0.0 0.0   160 161161  1 0 0 0.25 0
10   41.73612980 -072.65062710 xxx   8.88  1700 0.0 0.0    40 161161  1 0 0 0.25 0
10   41.73417660 -072.65393070 xxx  99.39  1960 0.0 0.0    50 161161  1 0 0 0.25 0
10   41.73854830 -072.64949800 xxx   8.88  3570 0.0 0.0    40 161161  1 0 0 0.25 0
10   41.74291610 -072.65012360 xxx  95.88   514 0.0 0.0   204 161161  1 0 0 0.25 0
10   41.73394390 -072.64996340 xxx 129.00   300 0.0 0.0    60 161161  1 0 0 0.25 0
10   41.73851390 -072.65032960 xxx  98.88   100 0.0 0.0    30 161161  1 0 0 0.25 0
10   41.73439410 -072.65743260 xxx   8.88   140 0.0 0.0    50 161161  1 0 0 0.25 0
10   41.73217770 -072.65081790 xxx  70.00   100 0.0 0.0   150 161161  1 0 0 0.25 0
10   41.73395920 -072.65397640 xxx   8.88   200 0.0 0.0   100 161161  1 0 0 0.25 0
10   41.74356460 -072.65067290 xxx 166.00   490 0.0 0.0   275 161161  1 0 0 0.25 0
10   41.73345570 -072.65061190 xxx   8.88   241 0.0 0.0    90 161161  1 0 0 0.25 0
10   41.74424740 -072.64970400 xxx  76.00   601 0.0 0.0   150 161161  1 0 0 0.25 0
10   41.73190690 -072.65034480 xxx 110.00   300 0.0 0.0    80 161161  1 0 0 0.25 0
10   41.74020770 -072.65072630 xxx  60.00   310 0.0 0.0   100 161161  1 0 0 0.25 0
10   41.73966220 -072.65090180 xxx   8.88   200 0.0 0.0   210 161161  1 0 0 0.25 0
10   41.73775100 -072.65026090 xxx  98.88   380 0.0 0.0    40 161161  1 0 0 0.25 0
10   41.73272320 -072.65078740 xxx   8.88   320 0.0 0.0   110 161161  1 0 0 0.25 0
10   41.74395750 -072.64858250 xxx 166.00   430 0.0 0.0    60 161161  1 0 0 0.25 0
10   41.73985670 -072.65056610 xxx  61.00   290 0.0 0.0   300 161161  1 0 0 0.25 0
10   41.73908230 -072.64998630 xxx   8.88   561 0.0 0.0    30 101101  1 0 0 0.25 0
10   41.74003220 -072.64913180 xxx  98.88   560 0.0 0.0    70 161161  1 0 0 0.25 0
10   41.73904420 -072.65090940 xxx   8.88   390 0.0 0.0   310 161161  1 0 0 0.25 0
10   41.73762130 -072.64920810 xxx  98.88   260 0.0 0.0    50 161161  1 0 0 0.25 0
14   41.73509600 -072.65179440   30 0 ATC Tower
15   41.74166490 -072.64985660  10.00 Ramp
18   41.73437124 -072.65325262 1 BCN
19   41.73132814 -072.65071343 1 WS
19   41.73450955 -072.65777809 1 WS
19   41.74392484 -072.64639138 1 WS
19   41.73288844 -072.64900896 1 WS
50 12645 ATIS
51 11960 CTAF
51 12295 UNICOM
52 12160 BRADLEY CLNC DEL
53 12160 GND
54 11960 BRAINARD TWR
55 12780 BRADLEY APP/DEP
