1      400 1 1 KLVK LIVERMORE MUNI
100   30.48   1   0 0.25 0 2 0 07L  37.69393600 -121.82940000    0.00    0.00 2  0 0 0 25R  37.69379200 -121.81125000    0.00    0.00 3  8 0 0
100   22.86   1   0 0.25 0 0 0 07R  37.69253100 -121.82508900    0.00    0.00 2  0 0 0 25L  37.69245600 -121.81576100    0.00    0.00 2  0 0 0
21   37.69425325 -121.82712132  2  90.57   3.00 07L PAPI-4L
21   37.69351127 -121.81467319  1 270.58   3.00 25R VASI
10   37.69087220 -121.82373050 xxx   0.57   610 0.0 0.0   200 101101  1 0 0 0.25 0
10   37.69214250 -121.82083890 xxx   0.57   200 0.0 0.0    50 161161  1 0 0 0.25 0
10   37.69214630 -121.81817630 xxx   0.57   200 0.0 0.0    50 161161  1 0 0 0.25 0
10   37.69520570 -121.81489560 xxx  90.57   200 0.0 0.0   140 101101  1 0 0 0.25 0
10   37.69197080 -121.82336430 xxx   0.57   350 0.0 0.0    50 161161  1 0 0 0.25 0
10   37.69450380 -121.81848910 xxx   0.00   380 0.0 0.0    60 161161  1 0 0 0.25 0
10   37.69452670 -121.82154080 xxx   0.00   380 0.0 0.0    60 101101  1 0 0 0.25 0
10   37.69508740 -121.81111150 xxx   5.00   450 0.0 0.0    50 161161  1 0 0 0.25 0
10   37.69376370 -121.82955930 xxx   0.57   670 0.0 0.0    90 161161  1 0 0 0.25 0
10   37.69315340 -121.81117250 xxx   0.57  1010 0.0 0.0    50 161161  1 0 0 0.25 0
10   37.69351200 -121.82513430 xxx   0.57  1130 0.0 0.0    50 161161  1 0 0 0.25 0
10   37.69347760 -121.81567380 xxx   0.57  1140 0.0 0.0    50 161161  1 0 0 0.25 0
10   37.69600300 -121.81107330 xxx  90.57  1000 0.0 0.0   300 101101  1 0 0 0.25 0
10   37.69610210 -121.82315830 xxx   0.57   800 0.0 0.0   800 101101  1 0 0 0.25 0
10   37.69123460 -121.81356050 xxx  90.57  1350 0.0 0.0   400 101101  1 0 0 0.25 0
10   37.69541550 -121.81870270 xxx  90.57  1800 0.0 0.0   300 101101  1 0 0 0.25 0
10   37.69493870 -121.81812290 xxx  90.57  4050 0.0 0.0    50 161161  1 0 0 0.25 0
10   37.69188310 -121.81962590 xxx  90.57  4950 0.0 0.0    50 161161  1 0 0 0.25 0
10   37.69453810 -121.82028200 xxx  90.57  5310 0.0 0.0    60 161161  1 0 0 0.25 0
10   37.69243240 -121.82885740 xxx 130.00   575 0.0 0.0    50 161161  1 0 0 0.25 0
19   37.69435015 -121.82974147 1 WS
19   37.69284028 -121.82534504 1 WS
19   37.69214670 -121.81550499 1 WS
19   37.69337779 -121.81090863 1 WS
50 11965 ATIS
51 11810 CTAF
51 12295 UNICOM
53 12160 GND
54 11810 TWR
55 12385 NORCAL APP/DEP
55 12535 NORCAL APP/DEP
