1       21 1 0 YSSY Sydney Intl
100   45.11   1   2 0.25 1 3 1 16R -33.92935800  151.17160300   85.04    0.00 3 10 0 0 34L -33.96427500  151.18066100    0.00    0.00 3  0 0 0
100   45.11   1   2 0.25 0 3 1 07  -33.94375000  151.16363300    0.00    0.00 3  0 0 1 25  -33.93753900  151.18995600   98.76    0.00 3  0 0 0
100   45.11   1   2 0.25 0 3 1 16L -33.94961900  151.18831700  231.04    0.00 3  3 0 0 34R -33.97109700  151.19391100   38.10    0.00 3  0 0 1
21  -33.94257771  151.16695536  1  74.13   3.00 07  VASI
21  -33.95431603  151.19000129  1 167.81   3.00 16L VASI
21  -33.93241666  151.17285718  1 167.86   3.00 16R VASI
21  -33.93892985  151.18571146  1 254.12   3.00 25  VASI
21  -33.96171970  151.17953662  1 347.85   3.00 34L VASI
21  -33.96810351  151.19266982  1 347.81   3.00 34R VASI
10  -33.94016300  151.18772900 xxx 105.00   110 0.0 0.0   110 101101  1 0 0 0.50 0
10  -33.94997800  151.17424000 xxx 168.10 10999 0.0 0.0   120 161161  1 0 0 0.35 0
10  -33.93861800  151.17608600 xxx  75.14  8301 0.0 0.0   120 161161  1 0 0 0.35 0
10  -33.94060100  151.17628500 xxx 168.10  8000 0.0 0.0   120 161161  1 0 0 0.35 0
10  -33.96052200  151.18893400 xxx 168.00  6170 0.0 0.0   120 161161  1 0 0 0.35 0
10  -33.93628700  151.17735300 xxx 168.10  4830 0.0 0.0   120 161161  1 0 0 0.35 0
10  -33.95259500  151.18196100 xxx  78.10  4090 0.0 0.0   120 161161  1 0 0 0.35 0
10  -33.93291500  151.16813700 xxx 170.00  3300 0.0 0.0   700 161161  2 0 0 0.30 0
10  -33.93854900  151.16642800 xxx  75.00  2500 0.0 0.0  1000 161161  2 0 0 0.30 0
10  -33.94106300  151.16882300 xxx  74.14  3340 0.0 0.0   120 161161  1 0 0 0.35 0
10  -33.95077100  151.18284600 xxx  78.10  3285 0.0 0.0   120 161161  1 0 0 0.35 0
10  -33.94728500  151.17941300 xxx 168.00  2810 0.0 0.0   120 161161  1 0 0 0.35 0
10  -33.95547900  151.18873600 xxx 168.00  2650 0.0 0.0   120 161161  1 0 0 0.35 0
10  -33.92805900  151.18002300 xxx   5.00  1400 0.0 0.0  1000 161161  2 0 0 0.30 0
10  -33.93437600  151.18101500 xxx  10.00   800 0.0 0.0  1500 161161  2 0 0 0.30 0
10  -33.93352500  151.17765800 xxx 168.00  1700 0.0 0.0   500 161161  2 0 0 0.30 0
10  -33.93182800  151.17890900 xxx  10.00  1500 0.0 0.0   700 161161  2 0 0 0.30 0
10  -33.93656900  151.16645800 xxx  30.00  1400 0.0 0.0   800 161161  2 0 0 0.30 0
10  -33.92977900  151.17521700 xxx  90.00  2000 0.0 0.0   120 161161  1 0 0 0.35 0
10  -33.95225500  151.18685900 xxx 130.00  2000 0.0 0.0   100 161161  1 0 0 0.35 0
10  -33.94186800  151.17552200 xxx  74.10  1900 0.0 0.0   120 161161  1 0 0 0.35 0
10  -33.93322400  151.17329400 xxx  75.00  1900 0.0 0.0   120 161161  1 0 0 0.35 0
10  -33.93620300  151.18054200 xxx  75.00  1000 0.0 0.0   900 161161  2 0 0 0.30 0
10  -33.93155300  151.18232700 xxx  98.00  1400 0.0 0.0   400 161161  1 0 0 0.35 0
10  -33.93705700  151.17643700 xxx  75.00  1600 0.0 0.0   120 161161  1 0 0 0.35 0
10  -33.94321100  151.16990700 xxx  74.00  1450 0.0 0.0   120 161161  1 0 0 0.35 0
10  -33.92953100  151.18130500 xxx   7.00  1000 0.0 0.0   500 161161  2 0 0 0.30 0
10  -33.95153400  151.18727100 xxx 130.00  1400 0.0 0.0   100 161161  1 0 0 0.35 0
10  -33.93575300  151.17565900 xxx  75.00  1350 0.0 0.0   120 161161  1 0 0 0.35 0
10  -33.94434700  151.17636100 xxx  12.00  1220 0.0 0.0   120 161161  1 0 0 0.35 0
