1     6960 0 0 WY61 Gas Hills Airstrip
100   22.86   5   0 0.25 0 0 0 05   42.86194484 -107.49278990    0.00    0.00 0  0 0 0 23   42.87529835 -107.48553940    0.00    0.00 0  0 0 0
110   4 1.00  21.70 New Taxiway 1
111  42.86199368 -107.49277372 
111  42.86181466 -107.49287245 
111  42.85920451 -107.48655706 
111  42.85921439 -107.48650315 
111  42.86179091 -107.49264057 
112  42.86188537 -107.49266819  42.86190562 -107.49266819 
113  42.86195285 -107.49266819 
14   42.86284546 -107.49249101    6 0 New Tower Viewpoint 2
15   42.86195137 -107.49271736 347.85 New Ramp Start 1
19   42.86197902 -107.49245329 0 New Windsock 3
