1      826 0 0 WS17 Pioneer
100   24.38   3   0 0.25 0 0 0 13   43.98731354 -088.57935423    0.00    0.00 0  0 0 0 31   43.98304646 -088.57342377    0.00    0.00 0  0 0 0
10   43.98522300 -088.57570300 xxx  66.00   144 0.0 0.0    20 101101  1 0 0 0.25 0
10   43.98585000 -088.57559700 xxx  96.00   308 0.0 0.0    98 101101  1 0 0 0.25 0
10   43.98550900 -088.57537500 xxx  18.00   171 0.0 0.0    20 101101  1 0 0 0.25 0
10   43.98606500 -088.57643300 xxx 312.70   243 0.0 0.0    79 101101  1 0 0 0.25 0
10   43.98583800 -088.57736200 xxx 135.00  1500 0.0 0.0   223 101101  3 0 0 0.25 0
10   43.98389300 -088.57434400 xxx 140.00   774 0.0 0.0    66 101101  3 0 0 0.25 0
10   43.98364800 -088.57453300 xxx 309.90   722 0.0 0.0    85 101101  3 0 0 0.25 0
10   43.98536700 -088.57593100 xxx 135.00  1142 0.0 0.0   105 101101  3 0 0 0.25 0
10   43.98513900 -088.57486600 xxx 312.00   604 0.0 0.0   260 101101  3 0 0 0.25 0
10   43.98568900 -088.57591300 xxx 135.00   164 0.0 0.0   105 101101  3 0 0 0.25 0
19   43.98454300 -088.57619800 1 Windsock
19   43.98752900 -088.57902600 0 WS
19   43.98290700 -088.57366100 0 WS
