1       74 1 0 PADL DILLINGHAM
100   45.72   1   0 0.25 0 3 0 01   59.03683600 -158.51309200    0.00    0.00 2  0 0 0 19   59.05251100 -158.49793300    0.00    0.00 2 11 0 0
21   59.03861532 -158.51218991  1  26.44   3.00 01  VASI
21   59.05073179 -158.49883634  1 206.45   3.00 19  VASI
10   59.04389570 -158.50798030 xxx 116.47   500 0.0 0.0    90 161161  1 0 0 0.25 0
10   59.04390720 -158.51065060 xxx  26.47  1900 0.0 0.0   500 161161  1 0 0 0.25 0
10   59.04153060 -158.51138310 xxx 160.00   201 0.0 0.0    80 161161  1 0 0 0.25 0
10   59.04413220 -158.50895690 xxx  70.00   201 0.0 0.0   200 161161  1 0 0 0.25 0
10   59.04088970 -158.50964360 xxx  70.00   201 0.0 0.0   200 161161  1 0 0 0.25 0
10   59.04362110 -158.50698850 xxx  71.00   201 0.0 0.0   200 161161  1 0 0 0.25 0
10   59.04620360 -158.51091000 xxx 116.47   400 0.0 0.0    70 161161  1 0 0 0.25 0
10   59.04114150 -158.51062010 xxx 116.47   500 0.0 0.0    90 161161  1 0 0 0.25 0
10   59.04574580 -158.51219180 xxx  26.47   600 0.0 0.0   200 161161  1 0 0 0.25 0
18   59.04531448 -158.50802344 1 BCN
19   59.03674240 -158.51452219 1 WS
19   59.05260443 -158.49650210 1 WS
50 12500 ATIS
50 13555 AWOS 3
51 12360 CTAF
